2008-01-10,123,2.0
2008-01-10,40,6.0
2008-01-11,123,2.0
2008-01-11,40,6.0
2008-01-12,123,2.0
2008-01-12,40,6.0
2008-01-13,123,0
2008-01-13,40,0
2008-01-14,123,2.0
2008-01-14,40,6.0
2008-01-15,123,2.0
2008-01-15,40,6.0
2008-01-16,123,2.0
2008-01-16,40,6.0
2008-01-17,123,2.0
2008-01-17,40,6.0
2008-01-18,123,2.0
2008-01-18,40,6.0
2008-01-19,123,2.0
2008-01-19,40,6.0
2008-01-20,123,0
2008-01-20,40,0
2008-01-21,123,2.0
2008-01-21,40,6.0
2008-01-22,123,2.0
2008-01-22,40,6.0
2008-01-23,123,2.0
2008-01-23,40,6.0
2008-01-24,123,2.0
2008-01-24,40,6.0
2008-01-25,123,2.0
2008-01-25,40,6.0
2008-01-26,123,0
2008-01-26,40,0
2008-01-27,123,0
2008-01-27,40,0
2008-01-28,123,2.0
2008-01-28,40,6.0
2008-01-29,123,2.0
2008-01-29,40,6.0
2008-01-30,123,2.0
2008-01-30,40,6.0
2008-01-31,123,2.0
2008-01-31,40,6.0
2008-02-01,123,2.0
2008-02-01,40,6.0
2008-02-02,123,2.0
2008-02-02,40,6.0
2008-02-03,123,0
2008-02-03,40,0
2008-02-04,123,2.0
2008-02-04,40,6.0
2008-02-05,123,2.0
2008-02-05,40,6.0
2008-02-06,123,2.0
2008-02-06,40,6.0
2008-02-07,123,2.0
2008-02-07,40,6.0
2008-02-08,123,2.0
2008-02-08,40,6.0
2008-02-09,123,2.0
2008-02-09,40,6.0
2008-02-10,123,0
2008-02-10,40,0
2008-02-11,123,2.0
2008-02-11,40,5.0
2008-02-12,123,2.0
2008-02-12,40,6.0
2008-02-13,123,2.0
2008-02-13,40,6.0
2008-02-14,123,2.0
2008-02-14,40,6.0
2008-02-15,123,2.0
2008-02-15,40,6.0
2008-02-16,123,2.0
2008-02-16,40,6.0
2008-02-17,123,0
2008-02-17,40,0
2008-02-18,123,2.0
2008-02-18,40,6.0
2008-02-19,123,2.0
2008-02-19,40,6.0
2008-02-20,123,2.0
2008-02-20,40,6.0
2008-02-21,123,2.0
2008-02-21,40,6.0
2008-02-22,123,2.0
2008-02-22,40,6.0
2008-02-23,123,1.0
2008-02-23,40,6.0
2008-02-24,123,0
2008-02-24,40,0
2008-02-25,123,2.0
2008-02-25,40,6.0
2008-02-26,123,1.0
2008-02-26,40,6.0
2008-02-27,123,1.0
2008-02-27,40,6.0
2008-02-28,123,2.0
2008-02-28,40,6.0
2008-02-29,123,1.0
2008-02-29,40,6.0
2008-03-01,123,1.0
2008-03-01,40,6.0
2008-03-02,123,0
2008-03-02,40,0
2008-03-03,123,2.0
2008-03-03,40,6.0
2008-03-04,123,0
2008-03-04,40,5.0
2008-03-05,123,1.0
2008-03-05,40,6.0
2008-03-06,123,0
2008-03-06,40,0
2008-03-07,123,2.0
2008-03-07,40,6.0
2008-03-08,123,2.0
2008-03-08,40,6.0
2008-03-09,123,0
2008-03-09,40,0
2008-03-10,123,2.0
2008-03-10,40,6.0
2008-03-11,123,2.0
2008-03-11,40,6.0
2008-03-12,123,2.0
2008-03-12,40,6.0
2008-03-13,123,1.0
2008-03-13,40,6.0
2008-03-14,123,2.0
2008-03-14,40,6.0
2008-03-15,123,2.0
2008-03-15,40,6.0
2008-03-16,123,0
2008-03-16,40,0
2008-03-17,123,2.0
2008-03-17,40,7.0
2008-03-18,123,2.0
2008-03-18,40,5.0
2008-03-19,123,2.0
2008-03-19,40,5.0
2008-03-20,123,2.0
2008-03-20,40,6.0
2008-03-21,123,0
2008-03-21,40,0
2008-03-22,123,0
2008-03-22,40,0
2008-03-23,123,0
2008-03-23,40,0
2008-03-24,123,2.0
2008-03-24,40,6.0
2008-03-25,123,1.0
2008-03-25,40,6.0
2008-03-26,123,1.0
2008-03-26,40,6.0
2008-03-27,123,1.0
2008-03-27,40,6.0
2008-03-28,123,1.0
2008-03-28,40,6.0
2008-03-29,123,1.0
2008-03-29,40,6.0
2008-03-30,123,0
2008-03-30,40,0
2008-03-31,123,1.0
2008-03-31,40,6.0
2008-04-01,40,6.0
2008-04-02,40,6.0
2008-04-03,40,5.0
2008-04-04,40,5.0
2008-04-05,40,5.0
2008-04-06,40,0
2008-04-07,40,6.0
2008-04-08,40,5.0
2008-04-09,40,5.0
2008-04-10,40,5.0
2008-04-11,40,5.0
2008-04-12,40,5.0
2008-04-13,40,0
