2010-04-28,1,65,NR,Desi,NR,NR,400
2010-04-29,1,61,NR,Desi,NR,NR,400
2010-04-30,1,55.5,NR,Desi,NR,NR,400
2007-08-01,1,64.5,NR,Chandermukhi,NR,NR,725
2007-08-02,1,69.5,NR,Chandermukhi,NR,NR,725
2007-08-03,1,69.5,NR,Chandermukhi,NR,NR,725
2007-08-04,1,71.5,NR,Chandermukhi,NR,NR,725
2007-08-05,1,73.5,NR,Chandermukhi,NR,NR,725
2007-08-06,1,66.5,NR,Chandermukhi,NR,NR,725
2007-08-07,1,74,NR,Chandermukhi,NR,NR,725
2007-08-08,1,76,NR,Chandermukhi,NR,NR,725
2007-08-09,1,73.5,NR,Chandermukhi,NR,NR,725
2007-08-10,1,75,NR,Chandermukhi,NR,NR,725
2007-08-12,1,76,NR,Chandermukhi,NR,NR,715
2007-08-13,1,77,NR,Chandermukhi,NR,NR,715
2007-08-15,1,73,NR,Chandermukhi,NR,NR,715
2007-08-16,1,75.5,NR,Chandermukhi,NR,NR,715
2007-08-18,1,77,NR,Chandermukhi,NR,NR,715
2007-08-19,1,67,NR,Chandermukhi,NR,NR,720
2007-08-20,1,66,NR,Chandermukhi,NR,NR,725
2007-08-21,1,65,NR,Chandermukhi,NR,NR,725
2007-08-22,1,63.5,NR,Chandermukhi,NR,NR,725
2007-08-23,1,64,NR,Chandermukhi,NR,NR,675
2007-08-26,1,64,NR,Chandermukhi,NR,NR,750
2007-08-27,1,60.5,NR,Chandermukhi,NR,NR,750
2007-08-28,1,63,NR,Chandermukhi,NR,NR,750
2007-08-29,1,63.5,NR,Chandermukhi,NR,NR,750
2007-08-30,1,63,NR,Chandermukhi,NR,NR,750
2007-11-01,1,55.5,NR,Chandermukhi,NR,NR,775
2007-11-02,1,58.5,NR,Chandermukhi,NR,NR,775
2007-11-03,1,60.5,NR,Chandermukhi,NR,NR,775
2007-11-04,1,58.5,NR,Chandermukhi,NR,NR,775
2007-11-05,1,59,NR,Chandermukhi,NR,NR,775
2007-11-06,1,58,NR,Chandermukhi,NR,NR,775
2007-11-07,1,57.5,NR,Chandermukhi,NR,NR,775
2007-11-08,1,57,NR,Chandermukhi,NR,NR,775
2007-11-09,1,57.5,NR,Chandermukhi,NR,NR,775
2007-11-11,1,60.5,NR,Chandermukhi,NR,NR,775
2007-11-12,1,60.5,NR,Chandermukhi,NR,NR,775
2007-11-13,1,56.5,NR,Chandermukhi,NR,NR,775
2007-11-14,1,55.5,NR,Chandermukhi,NR,NR,775
2007-11-15,1,64,NR,Chandermukhi,NR,NR,775
2007-11-16,1,57,NR,Chandermukhi,NR,NR,775
