Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,15/03/2014,34,Potato,NR,NR,875,
,16/03/2014,35,Potato,NR,NR,910,
,18/03/2014,30,Potato,NR,NR,940,
,20/03/2014,40,Potato,NR,NR,900,
,21/03/2014,48,Potato,NR,NR,890,
,22/03/2014,50,Potato,NR,NR,880,
,23/03/2014,40,Potato,NR,NR,875,
,24/03/2014,45,Potato,NR,NR,870,
,25/03/2014,54,Potato,NR,NR,890,
,27/03/2014,50,Potato,NR,NR,910,
,28/03/2014,60,Potato,NR,NR,900,
,29/03/2014,55,Potato,NR,NR,920,
,30/03/2014,50,Potato,NR,NR,925,
,31/03/2014,40,Potato,NR,NR,930,
Devariya,01/03/2014,150,Red,805,825,815,
,03/03/2014,160,Red,810,830,820,
,04/03/2014,170,Red,815,835,825,
,05/03/2014,150,Red,820,840,830,
,06/03/2014,155,Red,860,880,870,
,07/03/2014,180,Red,875,895,885,
,08/03/2014,195,Red,880,900,890,
,10/03/2014,180,Red,885,905,895,
,11/03/2014,160,Red,860,920,890,
,12/03/2014,160,Red,880,910,895,
,13/03/2014,155,Red,880,910,890,
,14/03/2014,180,Red,950,1000,975,
,17/03/2014,180,Red,970,990,970,
,18/03/2014,135,Red,1000,1025,1015,
,19/03/2014,140,Red,1000,1020,1010,
,21/03/2014,130,Red,1040,1060,1050,
,22/03/2014,150,Red,1020,1040,1030,
,24/03/2014,165,Red,1020,1040,1030,
,25/03/2014,140,Red,1050,1100,1075,
,26/03/2014,150,Red,1080,1120,1100,
,27/03/2014,160,Red,1110,1130,1120,
,28/03/2014,175,Red,1100,1150,1125,
Dibiapur,01/03/2014,3, ,NR,NR,NR,
,02/03/2014,5, ,NR,NR,NR,
,03/03/2014,5, ,NR,NR,NR,
,05/03/2014,3, ,NR,NR,NR,
,06/03/2014,3, ,NR,NR,NR,
,07/03/2014,4,Badshah,NR,NR,870,
,08/03/2014,4,Badshah,NR,NR,870,
,09/03/2014,3, ,NR,NR,NR,
,10/03/2014,4,Badshah,NR,NR,720,
,12/03/2014,3, ,NR,NR,NR,
,13/03/2014,4,Badshah,NR,NR,710,
,14/03/2014,1,Badshah,NR,NR,740,
,15/03/2014,4, ,NR,NR,NR,
,16/03/2014,3, ,NR,NR,NR,
,17/03/2014,2, ,NR,NR,NR,
,18/03/2014,4, ,NR,NR,NR,
,19/03/2014,4.5, ,NR,NR,NR,
,20/03/2014,5, ,NR,NR,NR,
,21/03/2014,4,Badshah,NR,NR,580,
,22/03/2014,5,Badshah,NR,NR,620,
,23/03/2014,1.5, ,NR,NR,NR,
,24/03/2014,2,Badshah,NR,NR,920,
Divai,02/03/2014,17,F.A.Q.,725,775,750,
,03/03/2014,16,F.A.Q.,800,850,825,
,04/03/2014,17.5,F.A.Q.,800,850,825,
,05/03/2014,4,F.A.Q.,800,850,825,
,06/03/2014,18,F.A.Q.,825,875,850,
,07/03/2014,16.5,F.A.Q.,825,875,850,
,08/03/2014,15,F.A.Q.,800,850,825,
,09/03/2014,16,F.A.Q.,775,825,800,
,10/03/2014,15,F.A.Q.,775,825,800,
,11/03/2014,17,F.A.Q.,775,825,800,
,12/03/2014,4,F.A.Q.,775,825,800,
,13/03/2014,21,F.A.Q.,800,850,825,
,14/03/2014,22.5,F.A.Q.,800,850,825,
,15/03/2014,18,F.A.Q.,820,860,840,
,18/03/2014,15,F.A.Q.,830,870,850,
,19/03/2014,5,F.A.Q.,830,870,850,
,20/03/2014,21,F.A.Q.,775,825,800,
,21/03/2014,14,F.A.Q.,775,825,800,
,22/03/2014,18,F.A.Q.,780,820,800,
,23/03/2014,14,F.A.Q.,820,860,840,
,24/03/2014,16,F.A.Q.,830,870,850,
,25/03/2014,17,F.A.Q.,850,900,875,
,26/03/2014,4,F.A.Q.,850,900,875,
,27/03/2014,29,F.A.Q.,860,900,880,
,28/03/2014,24,F.A.Q.,860,900,880,
,29/03/2014,34, ,NR,NR,NR,
,30/03/2014,31.5,F.A.Q.,825,875,850,
,31/03/2014,29,F.A.Q.,825,875,850,
Doharighat,01/03/2014,19,Red,750,780,765,
,04/03/2014,20,Red,780,820,800,
,05/03/2014,19,Red,810,840,825,
,08/03/2014,20,Red,830,870,850,
,09/03/2014,19,Red,830,870,850,
,11/03/2014,19.5,Red,840,870,855,
,12/03/2014,21,Red,820,860,840,
,13/03/2014,21,Red,820,860,840,
,14/03/2014,19,Red,820,860,840,
,15/03/2014,17,Red,820,860,840,
,19/03/2014,19,Red,880,920,900,
,20/03/2014,20,Red,880,920,900,
,21/03/2014,16.5,Red,880,920,900,
,22/03/2014,19,Red,890,930,910,
,23/03/2014,12.5,Red,930,970,950,
,25/03/2014,11,Red,940,980,960,
,26/03/2014,9.5,Red,1050,1080,1065,
,27/03/2014,13.5,Red,1080,1120,1100,
,28/03/2014,10,Red,1130,1170,1150,
,29/03/2014,19,Red,1110,1140,1125,
,30/03/2014,20,Red,1080,1120,1100,
Dudhi,27/03/2014,30,Other,NR,NR,1075,
Etah,02/03/2014,60,Local,740,770,750,
,03/03/2014,62,Local,750,780,770,
,05/03/2014,60,Local,770,810,790,
,06/03/2014,70,Local,810,850,820,
,07/03/2014,65,Local,830,870,850,
,08/03/2014,60,Local,800,830,810,
,09/03/2014,70,Local,800,840,820,
,10/03/2014,72,Local,800,830,810,
,12/03/2014,75,Local,800,840,820,
,13/03/2014,80,Local,790,820,800,
,14/03/2014,70,Local,800,830,810,
,15/03/2014,85,Local,790,820,800,
,16/03/2014,90,Local,770,800,780,
,19/03/2014,60,Local,750,790,770,
,20/03/2014,50,Local,760,800,780,
,21/03/2014,60,Local,750,790,770,
,22/03/2014,50,Local,760,800,780,
,23/03/2014,45,Local,770,810,790,
,24/03/2014,40,Local,780,820,800,
,26/03/2014,50,Local,780,810,790,
,27/03/2014,45,Local,790,830,800,
,28/03/2014,50,Local,770,800,780,
,29/03/2014,40,Local,780,810,790,
,30/03/2014,45,Local,780,820,800,
,31/03/2014,40,Local,800,830,810,
Etawah,01/03/2014,750,Desi,830,960,900,
,03/03/2014,740,Desi,800,935,910,
,04/03/2014,1000,Desi,830,950,890,
,05/03/2014,1100,Desi,780,900,850,
,06/03/2014,900,Desi,800,950,870,
,07/03/2014,800,Desi,850,950,900,
,08/03/2014,700,Desi,850,1000,950,
,10/03/2014,1000,Desi,900,1000,950,
,11/03/2014,1100,Desi,850,1000,930,
,12/03/2014,900,Desi,890,1000,940,
,13/03/2014,1000,Desi,860,1000,940,
,14/03/2014,1050,Desi,850,1000,910,
,15/03/2014,900,Desi,890,1000,920,
,18/03/2014,650,Desi,900,1000,950,
,19/03/2014,600,Desi,900,1000,960,
,20/03/2014,750,Desi,900,1000,950,
,21/03/2014,720,Desi,900,1020,970,
,22/03/2014,800,Desi,900,1060,970,
,24/03/2014,1600,Desi,900,1060,970,
,25/03/2014,1750,Desi,900,1070,965,
,26/03/2014,1500,Desi,910,1050,980,
,27/03/2014,1350,Desi,1000,1080,1040,
,28/03/2014,1300,Desi,970,1090,1050,
,29/03/2014,1150,Desi,1000,1100,1060,
,31/03/2014,1400,Desi,950,1070,1030,
Faizabad,01/03/2014,21,Red,735,775,755,
,02/03/2014,240,Red,740,780,760,
,03/03/2014,220,Red,940,975,950,
,04/03/2014,210,Red,925,955,940,
,05/03/2014,198,Red,930,970,950,
,06/03/2014,185,Red,960,1000,980,
,07/03/2014,175,Red,970,995,980,
,08/03/2014,186,Red,960,985,975,
,09/03/2014,18.9,Red,970,990,980,
,10/03/2014,230,Red,1140,1160,1150,
,11/03/2014,225,Red,1135,1165,1150,
,12/03/2014,210,Red,1100,1170,1160,
,13/03/2014,240,Red,1110,1150,1130,
,14/03/2014,217.5,Red,1100,1150,1120,
,15/03/2014,215,Red,1100,1150,1125,
,16/03/2014,230,Red,1120,1140,1130,
,18/03/2014,237.5,Red,1080,1125,1100,
,19/03/2014,224,Red,1040,1065,1050,
,20/03/2014,217.5,Red,1020,1050,1035,
,21/03/2014,169,Red,1000,1050,1030,
,22/03/2014,180,Red,1025,1070,1050,
,23/03/2014,155,Red,1060,1080,1070,
,24/03/2014,178,Red,1060,1080,1070,
,25/03/2014,156.5,Red,1065,1090,1080,
,26/03/2014,147.5,Red,1130,1170,1150,
,27/03/2014,215,Red,1100,1130,1120,
,28/03/2014,230,Red,1120,1160,1140,
,29/03/2014,215,Red,1115,1160,1140,
,30/03/2014,205.5,Red,1100,1170,1140,
,31/03/2014,215,Red,1120,1160,1145,
Farukhabad,01/03/2014,1600,Local,NR,NR,750,
,03/03/2014,1540,Local,NR,NR,781,
,04/03/2014,1500,Local,NR,NR,801,
,05/03/2014,1800,Local,NR,NR,800,
,06/03/2014,1940,Local,NR,NR,790,
,07/03/2014,1900,Local,NR,NR,810,
,08/03/2014,1800,Local,NR,NR,815,
,10/03/2014,1850,Local,NR,NR,830,
,11/03/2014,1800,Local,NR,NR,850,
,12/03/2014,1880,Local,NR,NR,850,
,13/03/2014,2050,Local,NR,NR,840,
,14/03/2014,2000,Local,NR,NR,850,
,15/03/2014,2450,Local,NR,NR,850,
,18/03/2014,15,Local,NR,NR,860,
,19/03/2014,16,Local,NR,NR,860,
,20/03/2014,75,Local,NR,NR,850,
,21/03/2014,140,Local,NR,NR,850,
,22/03/2014,950,Local,NR,NR,815,
,24/03/2014,1400,Local,NR,NR,810,
,25/03/2014,2000,Local,NR,NR,810,
,26/03/2014,1960,Local,NR,NR,850,
,27/03/2014,1960,Local,NR,NR,850,
,28/03/2014,2100,Local,NR,NR,880,
,29/03/2014,2400,Local,NR,NR,880,
,31/03/2014,2350,Local,NR,NR,900,
Fatehabad,28/03/2014,550,Potato,NR,NR,900,
Fatehpur,01/03/2014,80,Other,NR,NR,755,
,02/03/2014,60,Other,NR,NR,770,
,03/03/2014,70,Other,NR,NR,760,
,04/03/2014,90,Other,NR,NR,730,
,05/03/2014,80,Other,NR,NR,750,
,07/03/2014,90,Other,NR,NR,720,
,08/03/2014,80,Other,NR,NR,720,
,09/03/2014,95,Other,NR,NR,710,
,10/03/2014,120,Other,NR,NR,700,
,11/03/2014,100,Other,NR,NR,715,
,12/03/2014,150,Other,NR,NR,710,
,14/03/2014,80,Other,NR,NR,700,
,15/03/2014,90,Other,NR,NR,750,
,16/03/2014,60,Other,NR,NR,800,
,18/03/2014,90,Other,NR,NR,850,
,19/03/2014,100,Other,NR,NR,900,
,21/03/2014,110,Other,NR,NR,910,
,23/03/2014,130,Other,NR,NR,930,
,24/03/2014,135,Other,NR,NR,940,
,25/03/2014,140,Other,NR,NR,950,
,26/03/2014,120,Other,NR,NR,920,
,28/03/2014,100, ,NR,NR,NR,
,29/03/2014,90,Other,NR,NR,950,
,30/03/2014,80,Other,NR,NR,960,
,31/03/2014,90,Other,NR,NR,970,
Fatehpur Sikri,29/03/2014,320,F.A.Q.,800,870,830,
Firozabad,01/03/2014,420,Potato,NR,NR,740,
,02/03/2014,360,Potato,750,810,780,
,03/03/2014,360,Potato,760,800,780,
,04/03/2014,400,Potato,750,790,770,
,05/03/2014,450,Potato,730,770,750,
,06/03/2014,420,Potato,740,780,760,
,07/03/2014,440,Potato,730,770,750,
,08/03/2014,450,Local,730,790,760,
,09/03/2014,460,Local,730,770,750,
,10/03/2014,400,Local,750,790,770,
,11/03/2014,420,Potato,730,770,750,
,12/03/2014,360,Local,740,820,780,
,13/03/2014,400,Potato,730,770,750,
,14/03/2014,440,F.A.Q.,720,770,740,
,16/03/2014,400,Potato,800,840,820,
,18/03/2014,380,Potato,830,890,860,
,19/03/2014,420,Potato,800,860,830,
,20/03/2014,400,Potato,820,860,840,
,21/03/2014,360,Local,825,875,850,
,22/03/2014,370,Potato,800,880,840,
,23/03/2014,420,Potato,800,860,830,
,24/03/2014,400,Potato,820,880,850,
,25/03/2014,420,Potato,800,890,845,
,26/03/2014,360,Potato,825,875,850,
,27/03/2014,350,Potato,840,880,860,
,28/03/2014,320,Local,840,920,880,
Gadaura,27/03/2014,30,Red,1000,1040,1020,
Ganjdudwara,27/03/2014,530,Other,785,820,815,
Gazipur,01/03/2014,29,Other,690,710,700,
,03/03/2014,25,Other,710,730,720,
,04/03/2014,27.5,Other,710,730,720,
,05/03/2014,18,Other,910,930,920,
,06/03/2014,15,Other,990,1010,1000,
,07/03/2014,19,Other,990,1010,1000,
,08/03/2014,20,Other,990,1010,1000,
,10/03/2014,21,Other,990,1010,1000,
,11/03/2014,20,Other,1020,1040,1030,
,12/03/2014,20,Other,1000,1060,1030,
,13/03/2014,25,Other,1020,1040,1030,
,14/03/2014,27,Other,1020,1040,1030,
,15/03/2014,30,Other,1000,1060,1030,
,18/03/2014,27,Other,1030,1090,1060,
,19/03/2014,28,Other,1030,1090,1030,
,20/03/2014,30,Other,1030,1090,1060,
,21/03/2014,29,Other,1050,1100,1070,
,22/03/2014,32,Other,1070,1090,1080,
,24/03/2014,34,Other,1070,1090,1080,
,25/03/2014,36.5,Other,1060,1100,1080,
,26/03/2014,39,Other,1070,1090,1080,
,27/03/2014,41,Other,1050,1100,1070,
,28/03/2014,43.5,Other,1050,1100,1070,
,29/03/2014,45,Other,1050,1100,1070,
,31/03/2014,46,Other,1060,1080,1070,
Ghaziabad,01/03/2014,240,Other,NR,NR,670,
,02/03/2014,180,Other,NR,NR,675,
,03/03/2014,260,Other,NR,NR,675,
,05/03/2014,130,Other,NR,NR,670,
,06/03/2014,200,Other,NR,NR,700,
,07/03/2014,180,Other,NR,NR,700,
,08/03/2014,200,Other,NR,NR,825,
,09/03/2014,210,Other,NR,NR,830,
,10/03/2014,160,Other,NR,NR,850,
,11/03/2014,120,Other,NR,NR,860,
,12/03/2014,150,Other,NR,NR,840,
,13/03/2014,160,Other,NR,NR,860,
,14/03/2014,210,Other,NR,NR,850,
,15/03/2014,160,Other,NR,NR,860,
,16/03/2014,210,Other,NR,NR,860,
,19/03/2014,160,Other,NR,NR,965,
,20/03/2014,150,Other,NR,NR,1000,
,21/03/2014,70,Other,NR,NR,950,
,22/03/2014,220,Other,NR,NR,940,
,23/03/2014,220,Other,NR,NR,925,
,24/03/2014,170,Other,NR,NR,940,
,26/03/2014,170,Other,NR,NR,960,
,27/03/2014,180,Other,NR,NR,950,
,28/03/2014,190,Other,NR,NR,950,
,29/03/2014,220,Other,NR,NR,960,
,30/03/2014,170,Other,NR,NR,950,
,31/03/2014,170,Other,NR,NR,970,
Ghiraur,29/03/2014,190,Other,680,780,700,
Golagokarnath,24/03/2014,2,Other,860,900,880,
Gonda,01/03/2014,114,Other,680,710,690,
,03/03/2014,100,Other,680,715,700,
,04/03/2014,86,Other,875,925,900,
,05/03/2014,75,Other,885,925,900,
,06/03/2014,80,Other,875,910,890,
,07/03/2014,78,Other,870,910,890,
,08/03/2014,81.5,Other,850,920,890,
,10/03/2014,70,Other,850,950,900,
,11/03/2014,69,Other,1000,1200,1100,
,12/03/2014,70,Other,1050,1160,1100,
,13/03/2014,68.5,Other,1050,1150,1100,
,14/03/2014,59,Other,1100,1130,1115,
,15/03/2014,60,Other,1100,1150,1115,
,18/03/2014,50,Other,1100,1150,1115,
,19/03/2014,63,Other,1100,1120,1110,
,20/03/2014,70,Other,1100,1150,1110,
,21/03/2014,59,Other,1100,1150,1125,
,22/03/2014,58,Other,1100,1130,1115,
,24/03/2014,64,Other,1100,1130,1115,
,25/03/2014,550,Other,1185,1225,1200,
,26/03/2014,51,Other,1175,1225,1200,
,27/03/2014,60,Other,1170,1225,1195,
,28/03/2014,56,Other,1150,1250,1200,
,31/03/2014,131,Desi,1200,1250,1215,
Gopiganj,31/03/2014,71,Other,NR,NR,1021,
Gorakhpur,01/03/2014,400,Potato,680,750,710,
,02/03/2014,390,Potato,750,810,775,
,03/03/2014,395,Potato,750,825,785,
,05/03/2014,380,Potato,750,850,800,
,06/03/2014,372,Potato,800,860,830,
,07/03/2014,385,Potato,800,850,825,
,08/03/2014,380,Potato,800,870,835,
,09/03/2014,375,Potato,820,880,840,
,10/03/2014,350,Potato,800,860,830,
,12/03/2014,342,Potato,820,900,850,
,13/03/2014,345,Potato,850,900,870,
,14/03/2014,340,Potato,850,925,885,
,15/03/2014,350,Potato,870,950,910,
,16/03/2014,344,Potato,900,950,925,
,19/03/2014,370,Potato,900,950,925,
,20/03/2014,390,Potato,900,970,935,
,21/03/2014,397,Potato,900,960,930,
,22/03/2014,380,Potato,900,1000,950,
,23/03/2014,370,Potato,930,1020,970,
,24/03/2014,362,Potato,950,1020,990,
,26/03/2014,350,Potato,980,1040,1020,
,27/03/2014,343,Potato,1050,1140,1100,
,28/03/2014,340,Potato,1085,1140,1115,
,29/03/2014,350,Potato,1040,1120,1090,
,30/03/2014,355,Potato,1050,1125,1085,
Gulavati,01/03/2014,13,Desi,NR,NR,625,
,02/03/2014,12,F.A.Q.,NR,NR,625,
,03/03/2014,12.5,F.A.Q.,NR,NR,630,
,04/03/2014,12,F.A.Q.,NR,NR,650,
,05/03/2014,12.5,F.A.Q.,NR,NR,660,
,06/03/2014,12,F.A.Q.,NR,NR,660,
,07/03/2014,10,F.A.Q.,NR,NR,700,
,08/03/2014,10,F.A.Q.,NR,NR,700,
,09/03/2014,12,F.A.Q.,NR,NR,710,
,10/03/2014,12.5,F.A.Q.,NR,NR,710,
,11/03/2014,12,F.A.Q.,NR,NR,750,
,12/03/2014,12.5,F.A.Q.,NR,NR,755,
,13/03/2014,14,F.A.Q.,NR,NR,780,
,14/03/2014,15,Potato,NR,NR,810,
,15/03/2014,20,Potato,NR,NR,820,
,16/03/2014,15,F.A.Q.,NR,NR,825,
,19/03/2014,19,F.A.Q.,NR,NR,850,
,20/03/2014,17,F.A.Q.,NR,NR,860,
,21/03/2014,17.5,F.A.Q.,NR,NR,835,
,22/03/2014,16,F.A.Q.,NR,NR,870,
,23/03/2014,17,F.A.Q.,NR,NR,875,
,24/03/2014,17,F.A.Q.,NR,NR,875,
,26/03/2014,18,F.A.Q.,NR,NR,880,
,27/03/2014,18,F.A.Q.,NR,NR,885,
Haathras,01/03/2014,150,F.A.Q.,610,710,660,
,03/03/2014,100,F.A.Q.,620,700,670,
,04/03/2014,150,F.A.Q.,600,700,650,
,05/03/2014,140,F.A.Q.,650,730,680,
,06/03/2014,180,F.A.Q.,650,725,675,
,07/03/2014,200,F.A.Q.,630,730,670,
,08/03/2014,250,F.A.Q.,650,750,685,
,10/03/2014,300,F.A.Q.,630,780,680,
,11/03/2014,200,F.A.Q.,700,800,750,
,12/03/2014,150,F.A.Q.,730,830,780,
,13/03/2014,30,F.A.Q.,750,850,800,
,14/03/2014,80,F.A.Q.,760,860,810,
,15/03/2014,150,F.A.Q.,765,865,805,
,19/03/2014,120,F.A.Q.,760,860,810,
,21/03/2014,10,F.A.Q.,800,900,850,
,22/03/2014,300,F.A.Q.,800,850,825,
,24/03/2014,200,F.A.Q.,810,880,830,
,25/03/2014,150,F.A.Q.,800,900,850,
,26/03/2014,180,F.A.Q.,800,880,840,
,27/03/2014,120,F.A.Q.,820,900,860,
,28/03/2014,200,F.A.Q.,800,900,830,
,29/03/2014,180,F.A.Q.,805,875,825,
,31/03/2014,300,F.A.Q.,800,950,860,
Hapur,03/03/2014,85,Desi,NR,NR,630,
,04/03/2014,120,Desi,NR,NR,650,
,05/03/2014,90,Desi,NR,NR,660,
,06/03/2014,125,Desi,NR,NR,640,
,07/03/2014,110,Desi,NR,NR,620,
,08/03/2014,120,Desi,NR,NR,600,
,10/03/2014,140,Desi,NR,NR,600,
,11/03/2014,80,Other,NR,NR,730,
,12/03/2014,95,Other,NR,NR,850,
,13/03/2014,120,Desi,NR,NR,860,
,14/03/2014,110,Desi,NR,NR,875,
,15/03/2014,110,Desi,NR,NR,950,
,18/03/2014,115,Desi,NR,NR,960,
,19/03/2014,110,Desi,NR,NR,960,
,20/03/2014,115,Desi,NR,NR,975,
,21/03/2014,140,Desi,NR,NR,980,
,22/03/2014,110,Desi,NR,NR,975,
,24/03/2014,135,Desi,NR,NR,980,
,25/03/2014,65,Desi,NR,NR,960,
,26/03/2014,140,Desi,NR,NR,950,
,27/03/2014,140,Desi,NR,NR,940,
,28/03/2014,120,Desi,NR,NR,940,
,29/03/2014,140,Desi,NR,NR,940,
,31/03/2014,145,Desi,NR,NR,940,
Hardoi,01/03/2014,12,Other,820,840,830,
,03/03/2014,14,Other,890,910,900,
,04/03/2014,11,Other,1030,1050,1040,
,05/03/2014,23,Other,990,1010,1000,
,06/03/2014,25,Other,990,1010,1000,
,07/03/2014,22,Other,990,1010,1000,
,08/03/2014,14,Other,990,1010,1000,
,10/03/2014,25,Other,1070,1090,1080,
,11/03/2014,34,Other,990,1010,1000,
,12/03/2014,45,Other,990,1010,1000,
,13/03/2014,25,Other,990,1010,1000,
,14/03/2014,27,Other,990,1010,1000,
,15/03/2014,25,Other,990,1010,1000,
,21/03/2014,24,Other,990,1010,1000,
,22/03/2014,17,Other,1010,1030,1020,
,23/03/2014,18,Other,1010,1030,1020,
,24/03/2014,18,Other,1010,1030,1020,
,25/03/2014,25,Other,1000,1020,1010,
,26/03/2014,15,Other,990,1010,1000,
,27/03/2014,18,Other,1010,1030,1020,
,28/03/2014,15,Other,1015,1035,1025,
,29/03/2014,14,Other,1005,1025,1015,
,31/03/2014,15,Other,990,1010,1000,
Hargaon (Laharpur),31/03/2014,1.6,Other,NR,NR,848,
Jafarganj,02/03/2014,50,Other,825,900,850,
,05/03/2014,40,Other,885,950,900,
,09/03/2014,50,Other,985,1050,1000,
,12/03/2014,60,Other,975,1050,1000,
,19/03/2014,60,Other,1150,1250,1200,
,23/03/2014,50,Other,1085,1200,1100,
,26/03/2014,40,Other,1125,1200,1150,
,30/03/2014,50,Other,1100,1200,1150,
Jagnair,29/03/2014,440,F.A.Q.,800,850,810,
Jahanabad,01/03/2014,41,Other,NR,NR,535,
,02/03/2014,41.5,Other,NR,NR,540,
,04/03/2014,42,Other,NR,NR,550,
,05/03/2014,40,Other,NR,NR,575,
,06/03/2014,41,Other,NR,NR,600,
,07/03/2014,40,Other,NR,NR,650,
,08/03/2014,41,Other,NR,NR,640,
,09/03/2014,41.2,Other,NR,NR,630,
,11/03/2014,41.5,Other,NR,NR,620,
,12/03/2014,41,Other,NR,NR,700,
,13/03/2014,40,Other,NR,NR,710,
,14/03/2014,39,Other,NR,NR,725,
,15/03/2014,38,Other,NR,NR,750,
,16/03/2014,37,Other,NR,NR,780,
,18/03/2014,36.5,Other,NR,NR,790,
,19/03/2014,36,Other,NR,NR,800,
,20/03/2014,35.5,Other,NR,NR,810,
,21/03/2014,35,Other,NR,NR,820,
,22/03/2014,34.5,Other,NR,NR,830,
