Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,24/12/2015,440, ,NR,NR,NR,
,26/12/2015,300,F.A.Q.,NR,NR,400,
Muzzafarnagar,01/12/2015,40,Desi,NR,NR,720,
,02/12/2015,55,Desi,NR,NR,720,
,03/12/2015,46,Desi,NR,NR,730,
,04/12/2015,40,Desi,NR,NR,730,
,05/12/2015,50,Desi,NR,NR,710,
,07/12/2015,50,Desi,NR,NR,680,
,08/12/2015,50,Desi,NR,NR,680,
,09/12/2015,45,Desi,NR,NR,700,
,10/12/2015,55,Desi,NR,NR,670,
,11/12/2015,50,Desi,NR,NR,670,
,12/12/2015,55,Desi,NR,NR,650,
,14/12/2015,60,Desi,NR,NR,650,
,15/12/2015,80,Desi,NR,NR,625,
,17/12/2015,100,Desi,NR,NR,600,
,18/12/2015,93,Desi,NR,NR,560,
,21/12/2015,97,Desi,NR,NR,480,
,22/12/2015,120,Desi,NR,NR,480,
,25/12/2015,113,Desi,NR,NR,480,
,26/12/2015,140,Desi,NR,NR,470,
,28/12/2015,150,Desi,NR,NR,470,
,29/12/2015,160,Desi,NR,NR,470,
,30/12/2015,160,Desi,NR,NR,470,
Naanpara,26/12/2015,1250,Red,635,660,650,
Nagina,26/12/2015,150,Desi,NR,NR,500,
Najibabad,31/12/2015,1250,Desi,NR,NR,460,
Naugarh,01/12/2015,22,Potato,800,935,865,
,02/12/2015,28,Potato,800,935,870,
,03/12/2015,31.5,Potato,800,950,875,
,04/12/2015,24,Potato,820,940,880,
,05/12/2015,22,Potato,800,940,885,
,07/12/2015,28,Potato,810,950,880,
,08/12/2015,31,Potato,820,940,885,
,09/12/2015,24,Potato,800,930,880,
,10/12/2015,30,Potato,750,860,815,
,11/12/2015,20,Potato,750,850,800,
,12/12/2015,30,Potato,720,850,780,
,14/12/2015,20,Potato,700,800,750,
,15/12/2015,24,Potato,700,810,755,
,16/12/2015,30, ,NR,NR,NR,
,17/12/2015,20, ,NR,NR,NR,
,18/12/2015,24,Potato,700,800,750,
,19/12/2015,30,Potato,700,800,750,
,21/12/2015,31,Potato,675,820,750,
,22/12/2015,24,Potato,675,820,750,
,23/12/2015,26,Potato,675,800,740,
,24/12/2015,23,Potato,650,800,735,
,25/12/2015,30,Potato,650,775,730,
,26/12/2015,34,Potato,630,770,700,
,28/12/2015,20,Potato,625,775,700,
,30/12/2015,26,Potato,600,700,650,
,31/12/2015,30, ,NR,NR,NR,
Nawabganj,29/12/2015,21,Desi,750,850,800,
,30/12/2015,24,Desi,750,850,800,
,31/12/2015,26,Desi,780,820,795,
Orai,02/12/2015,21,Other,NR,NR,595,
,03/12/2015,25,Other,NR,NR,595,
,04/12/2015,27.5,Other,NR,NR,595,
,05/12/2015,26,Other,NR,NR,625,
,06/12/2015,25,Other,NR,NR,675,
,07/12/2015,27.5,Other,NR,NR,680,
,09/12/2015,28,Other,NR,NR,600,
,10/12/2015,26,Other,NR,NR,600,
,11/12/2015,28,Other,NR,NR,600,
,12/12/2015,27.5,Other,NR,NR,615,
,13/12/2015,27,Other,NR,NR,620,
,14/12/2015,27.5,Other,NR,NR,650,
,17/12/2015,22,Other,NR,NR,600,
,18/12/2015,26,Other,NR,NR,650,
,19/12/2015,25,Other,NR,NR,625,
,20/12/2015,20,Other,NR,NR,620,
,21/12/2015,17.5,Other,NR,NR,620,
,23/12/2015,18,Other,NR,NR,625,
,24/12/2015,17.5,Other,NR,NR,625,
,25/12/2015,17.5,Other,NR,NR,625,
,26/12/2015,18,Other,NR,NR,625,
,27/12/2015,15,Other,NR,NR,605,
,28/12/2015,27.5,Other,NR,NR,605,
,30/12/2015,17.5,Other,NR,NR,600,
,31/12/2015,15,Other,NR,NR,600,
Paliakala,29/12/2015,2,F.A.Q.,500,650,590,
Partaval,01/12/2015,30,Potato,800,900,850,
,02/12/2015,21.5,Potato,780,900,840,
,03/12/2015,30,Potato,800,900,850,
,04/12/2015,20,Potato,740,920,830,
,05/12/2015,19,Potato,750,900,830,
,07/12/2015,20,Potato,775,900,840,
,08/12/2015,19,Potato,775,900,825,
,09/12/2015,20,Potato,770,880,825,
,10/12/2015,30,Potato,700,875,800,
,11/12/2015,32,Potato,725,875,800,
,12/12/2015,25,Potato,750,860,800,
,14/12/2015,20,Potato,740,860,800,
,15/12/2015,19,Potato,750,850,800,
,16/12/2015,26, ,NR,NR,NR,
,17/12/2015,30, ,NR,NR,NR,
,18/12/2015,20, ,NR,NR,NR,
,19/12/2015,30,Potato,700,800,750,
,21/12/2015,29,Potato,675,825,750,
,22/12/2015,27,Potato,700,800,750,
,24/12/2015,20,Potato,700,825,760,
,26/12/2015,20,Potato,725,825,775,
,29/12/2015,11,Potato,600,730,660,
,30/12/2015,10,Potato,600,700,650,
,31/12/2015,20,Potato,550,650,600,
Payagpur,28/12/2015,1202,Red,610,640,625,
Pilibhit,01/12/2015,248,F.A.Q.,770,800,785,
,02/12/2015,2600,F.A.Q.,775,805,790,
,03/12/2015,280,F.A.Q.,775,815,795,
,04/12/2015,260,F.A.Q.,770,810,790,
,05/12/2015,284,F.A.Q.,780,810,795,
,06/12/2015,240,F.A.Q.,765,805,785,
,07/12/2015,280,F.A.Q.,765,795,780,
,08/12/2015,258,F.A.Q.,750,790,770,
,09/12/2015,246.5,F.A.Q.,745,775,760,
,10/12/2015,260,F.A.Q.,730,765,750,
,11/12/2015,250,F.A.Q.,730,760,745,
,12/12/2015,260,F.A.Q.,725,755,740,
,13/12/2015,280,F.A.Q.,720,755,735,
,14/12/2015,264,F.A.Q.,715,745,730,
,15/12/2015,248,F.A.Q.,715,740,725,
,16/12/2015,260, ,NR,NR,NR,
,17/12/2015,250, ,NR,NR,NR,
,18/12/2015,280, ,NR,NR,NR,
,19/12/2015,264,F.A.Q.,655,690,675,
,20/12/2015,284,F.A.Q.,640,680,660,
,21/12/2015,300,F.A.Q.,635,665,650,
,22/12/2015,290,F.A.Q.,620,660,640,
,23/12/2015,285, ,NR,NR,NR,
,24/12/2015,260, ,NR,NR,NR,
,25/12/2015,280, ,NR,NR,NR,
,26/12/2015,290, ,NR,NR,NR,
,27/12/2015,286,F.A.Q.,600,635,615,
,28/12/2015,294,F.A.Q.,585,615,600,
,29/12/2015,290,F.A.Q.,590,630,610,
,30/12/2015,268,F.A.Q.,600,630,615,
,31/12/2015,270,F.A.Q.,580,620,600,
Pukhrayan,01/12/2015,14,Desi,NR,NR,850,
,02/12/2015,16,Desi,NR,NR,800,
,04/12/2015,18,Desi,NR,NR,750,
,05/12/2015,25,Desi,NR,NR,700,
,06/12/2015,21,Desi,NR,NR,705,
,08/12/2015,28,Desi,NR,NR,710,
,09/12/2015,20,Desi,NR,NR,700,
,10/12/2015,20,Desi,NR,NR,705,
,11/12/2015,22,Desi,NR,NR,690,
,13/12/2015,18,Desi,NR,NR,590,
,15/12/2015,19,Desi,NR,NR,680,
,17/12/2015,15,Desi,NR,NR,685,
,18/12/2015,20,Desi,NR,NR,680,
,19/12/2015,21,Desi,NR,NR,675,
,20/12/2015,21.5,Desi,NR,NR,670,
,22/12/2015,22,Desi,NR,NR,675,
,23/12/2015,12,Desi,NR,NR,680,
,24/12/2015,12.5,Desi,NR,NR,670,
,25/12/2015,15,Desi,NR,NR,675,
,26/12/2015,20,Desi,NR,NR,670,
,27/12/2015,21,Desi,NR,NR,670,
,29/12/2015,21.5,Desi,NR,NR,630,
,30/12/2015,22,Desi,NR,NR,610,
,31/12/2015,22.5, ,NR,NR,NR,
Puranpur,30/12/2015,2500, ,NR,NR,NR,
Raath,01/12/2015,16,Local,950,1050,1000,
,03/12/2015,18.5,Local,900,1000,950,
,04/12/2015,17.5,Local,900,1000,950,
,05/12/2015,20.5,Local,900,1000,950,
,06/12/2015,21.5,Local,900,1000,950,
,07/12/2015,21,Local,900,1000,950,
,08/12/2015,18,Local,900,1000,950,
,11/12/2015,11,Local,900,1000,950,
,12/12/2015,20,Local,950,1050,975,
,13/12/2015,20.5,Local,900,1000,950,
,18/12/2015,17,Local,950,1000,975,
,19/12/2015,19,Desi,850,1000,900,
,20/12/2015,20,Local,750,850,800,
,21/12/2015,21.5,Desi,650,700,675,
,22/12/2015,24,Local,650,700,675,
,24/12/2015,21,Desi,650,700,675,
,25/12/2015,18,Desi,675,725,700,
,27/12/2015,21.5,Desi,675,710,700,
,28/12/2015,16,Local,650,700,675,
,29/12/2015,17.5,Local,650,700,675,
,31/12/2015,23,Local,650,700,675,
Raibareilly,02/12/2015,75,Other,700,750,730,
,03/12/2015,67.5,Other,700,800,750,
,04/12/2015,75,Other,850,900,860,
,05/12/2015,85,Other,800,870,850,
,06/12/2015,65,Other,800,870,850,
,07/12/2015,78,Other,750,820,800,
,09/12/2015,70,Other,675,720,700,
,10/12/2015,75,Other,680,720,700,
,11/12/2015,85,Other,660,700,675,
,12/12/2015,68,Other,660,700,675,
,13/12/2015,70,Other,660,700,670,
,14/12/2015,60,Other,660,700,670,
,16/12/2015,60, ,NR,NR,NR,
,17/12/2015,95, ,NR,NR,NR,
,18/12/2015,55,Other,625,700,650,
,19/12/2015,77.5,Other,580,625,600,
,20/12/2015,68,Other,560,600,580,
,21/12/2015,80,Other,500,575,550,
,23/12/2015,75, ,NR,NR,NR,
,24/12/2015,60, ,NR,NR,NR,
,25/12/2015,60, ,NR,NR,NR,
,26/12/2015,77.5, ,NR,NR,NR,
,30/12/2015,70,Other,490,530,500,
,31/12/2015,66,Other,490,530,500,
Rampur,04/12/2015,30,Desi,NR,NR,775,
,05/12/2015,41,Desi,NR,NR,760,
,07/12/2015,38,Desi,NR,NR,750,
,08/12/2015,31,Desi,NR,NR,740,
,09/12/2015,35,Desi,NR,NR,730,
,12/12/2015,31,Desi,NR,NR,720,
,13/12/2015,35,Desi,NR,NR,700,
,14/12/2015,38,Desi,NR,NR,700,
,15/12/2015,40,Desi,NR,NR,690,
,16/12/2015,38,Desi,NR,NR,660,
,17/12/2015,35,Desi,NR,NR,650,
,18/12/2015,40,Desi,NR,NR,625,
,19/12/2015,38,Desi,NR,NR,620,
,21/12/2015,35,Desi,NR,NR,600,
,22/12/2015,40,Desi,NR,NR,590,
,24/12/2015,40,Desi,NR,NR,575,
,25/12/2015,45,Desi,NR,NR,565,
,26/12/2015,40,Desi,NR,NR,560,
,27/12/2015,50,Desi,NR,NR,550,
,28/12/2015,48,Desi,NR,NR,550,
,29/12/2015,40,Desi,NR,NR,535,
,30/12/2015,35,Desi,NR,NR,525,
,31/12/2015,32,Desi,NR,NR,515,
Rasda,31/12/2015,110,Desi,650,700,680,
Risia,28/12/2015,200,Red,600,645,620,
Ruperdeeha,29/12/2015,220,Red,645,675,660,
Rura,01/12/2015,25.5,Desi,NR,NR,815,
,02/12/2015,24,Desi,NR,NR,820,
,03/12/2015,26,Desi,NR,NR,810,
,04/12/2015,28,Desi,NR,NR,800,
,05/12/2015,25,Desi,NR,NR,800,
,07/12/2015,24,Desi,NR,NR,810,
,08/12/2015,26,Desi,NR,NR,800,
,09/12/2015,25,Desi,NR,NR,810,
,10/12/2015,28,Desi,NR,NR,790,
,11/12/2015,29,Desi,NR,NR,760,
,12/12/2015,30,Desi,NR,NR,750,
,14/12/2015,38,Desi,NR,NR,740,
,15/12/2015,29,Desi,NR,NR,710,
,16/12/2015,30,Desi,NR,NR,690,
,17/12/2015,31,Desi,NR,NR,680,
,18/12/2015,32,Desi,NR,NR,670,
,19/12/2015,29,Desi,NR,NR,680,
,21/12/2015,30,Desi,NR,NR,670,
,22/12/2015,31,Desi,NR,NR,590,
,23/12/2015,30,Desi,NR,NR,580,
,24/12/2015,29,Desi,NR,NR,570,
,25/12/2015,28,Desi,NR,NR,550,
,26/12/2015,32,Desi,NR,NR,560,
,28/12/2015,34, ,NR,NR,NR,
,29/12/2015,32,Desi,NR,NR,560,
,30/12/2015,30,Desi,NR,NR,570,
Saharanpur,01/12/2015,180,Desi,NR,NR,750,
,02/12/2015,175,Desi,NR,NR,700,
,03/12/2015,182,Desi,NR,NR,700,
,04/12/2015,200,Desi,NR,NR,680,
,05/12/2015,208,Desi,NR,NR,680,
,07/12/2015,175,Desi,NR,NR,675,
,08/12/2015,188,Desi,NR,NR,675,
,09/12/2015,210,Desi,NR,NR,675,
,10/12/2015,195,Desi,NR,NR,620,
,11/12/2015,212,Desi,NR,NR,590,
,14/12/2015,195,Desi,NR,NR,580,
,15/12/2015,245,Desi,NR,NR,500,
,17/12/2015,255, ,NR,NR,NR,
,18/12/2015,220,Desi,NR,NR,480,
,19/12/2015,240,Desi,NR,NR,480,
,21/12/2015,254,Desi,NR,NR,480,
,22/12/2015,220,Desi,NR,NR,430,
,26/12/2015,262, ,NR,NR,NR,
,28/12/2015,250,Desi,NR,NR,420,
,29/12/2015,226,Desi,NR,NR,415,
,30/12/2015,256,Desi,NR,NR,410,
Sambhal,02/12/2015,150,F.A.Q.,NR,NR,780,
,03/12/2015,100,F.A.Q.,NR,NR,755,
,04/12/2015,190, ,NR,NR,NR,
,05/12/2015,200, ,NR,NR,NR,
,06/12/2015,120, ,NR,NR,NR,
,07/12/2015,100, ,NR,NR,NR,
,08/12/2015,150,F.A.Q.,NR,NR,750,
,09/12/2015,125,F.A.Q.,NR,NR,750,
,10/12/2015,100,F.A.Q.,NR,NR,680,
,11/12/2015,120,F.A.Q.,NR,NR,650,
,12/12/2015,100,F.A.Q.,NR,NR,650,
,13/12/2015,120,F.A.Q.,NR,NR,600,
,14/12/2015,150,F.A.Q.,NR,NR,580,
,15/12/2015,200,F.A.Q.,NR,NR,580,
,19/12/2015,200,F.A.Q.,NR,NR,500,
,20/12/2015,225,F.A.Q.,NR,NR,480,
,21/12/2015,250,F.A.Q.,NR,NR,450,
,22/12/2015,250,F.A.Q.,NR,NR,475,
,23/12/2015,300,F.A.Q.,NR,NR,450,
,24/12/2015,250,F.A.Q.,NR,NR,450,
,25/12/2015,300,F.A.Q.,NR,NR,440,
,26/12/2015,200,F.A.Q.,NR,NR,445,
,29/12/2015,500,F.A.Q.,NR,NR,420,
,30/12/2015,600,F.A.Q.,NR,NR,400,
,31/12/2015,250,F.A.Q.,NR,NR,400,
Samsabad,02/12/2015,710,Other,NR,NR,980,
Sardhana,01/12/2015,15,Desi,NR,NR,690,
,02/12/2015,17,Desi,NR,NR,680,
,03/12/2015,22,Desi,NR,NR,675,
,05/12/2015,15,Desi,NR,NR,670,
,06/12/2015,28,Desi,NR,NR,670,
,07/12/2015,25,Desi,NR,NR,670,
,08/12/2015,30,Desi,NR,NR,660,
,09/12/2015,31,Desi,NR,NR,665,
,10/12/2015,35,Desi,NR,NR,680,
,11/12/2015,25,Desi,NR,NR,645,
,13/12/2015,18,Desi,NR,NR,640,
,14/12/2015,17.5,Desi,NR,NR,640,
,15/12/2015,18,Desi,NR,NR,610,
,16/12/2015,17,Desi,NR,NR,580,
,17/12/2015,15,Desi,NR,NR,580,
,18/12/2015,17.5,Desi,NR,NR,570,
,19/12/2015,15,Desi,NR,NR,575,
,20/12/2015,16,Desi,NR,NR,570,
,21/12/2015,15,Desi,NR,NR,570,
,22/12/2015,14,Desi,NR,NR,560,
,23/12/2015,17,Desi,NR,NR,560,
,24/12/2015,17,Desi,NR,NR,510,
,25/12/2015,25,Desi,NR,NR,510,
,26/12/2015,8,Desi,NR,NR,500,
,27/12/2015,11,Desi,NR,NR,490,
,28/12/2015,9,Desi,NR,NR,490,
,29/12/2015,7.5, ,NR,NR,NR,
,30/12/2015,8, ,NR,NR,NR,
,31/12/2015,7, ,NR,NR,NR,
Sehjanwa,03/12/2015,20,Other,780,850,800,
,07/12/2015,18,Potato,780,850,825,
,08/12/2015,20,Potato,780,830,800,
,09/12/2015,18,Potato,750,850,800,
,10/12/2015,22,Potato,780,850,820,
,11/12/2015,20,Potato,750,820,780,
,14/12/2015,18, ,NR,NR,NR,
,15/12/2015,20,Potato,725,800,750,
,17/12/2015,18, ,NR,NR,NR,
,18/12/2015,20,Potato,700,800,740,
,19/12/2015,18,Potato,710,800,740,
,21/12/2015,18,Potato,650,750,680,
,22/12/2015,20,Potato,650,725,680,
,23/12/2015,20,Potato,600,700,650,
,25/12/2015,18,Potato,600,700,650,
,30/12/2015,20,Potato,580,650,625,
,31/12/2015,18,Potato,550,630,580,
Shahaswan,30/12/2015,4200, ,NR,NR,NR,
Shahganj,01/12/2015,15,Potato,950,1020,980,
,03/12/2015,5,Potato,925,1020,980,
,04/12/2015,12,Potato,NR,NR,990,
,05/12/2015,10,Potato,NR,NR,880,
,07/12/2015,15,Potato,NR,NR,970,
,08/12/2015,10,Potato,950,1020,990,
,09/12/2015,12,Potato,900,980,940,
,11/12/2015,10,Potato,850,900,880,
,12/12/2015,15,Potato,800,900,840,
,14/12/2015,12,Potato,800,900,860,
,15/12/2015,5,Potato,800,920,880,
,16/12/2015,11,Potato,810,900,860,
,18/12/2015,10,Potato,780,870,820,
,19/12/2015,12,Potato,780,850,810,
,21/12/2015,15,Potato,750,850,800,
,22/12/2015,12,Potato,700,820,780,
,26/12/2015,15,Potato,680,715,700,
,28/12/2015,12,Potato,700,750,710,
,29/12/2015,15,Potato,680,710,700,
,30/12/2015,12,Potato,700,750,720,
,31/12/2015,10,Potato,690,710,700,
Shahjahanpur,01/12/2015,43.3,Other,800,860,825,
,02/12/2015,32.5,Other,820,850,835,
,03/12/2015,27.6,Other,815,865,850,
,04/12/2015,131.1,Other,825,880,850,
,05/12/2015,86.2,Other,820,860,840,
,07/12/2015,32.5,Other,800,860,840,
,09/12/2015,59.3,Other,835,895,865,
,10/12/2015,57.6,Other,800,850,820,
,11/12/2015,41.8,Other,750,850,800,
,14/12/2015,70.7,Other,750,820,758,
,15/12/2015,139.6,Other,700,780,740,
,17/12/2015,58.1,Other,650,740,700,
,18/12/2015,50, ,NR,NR,NR,
,19/12/2015,100.5,Other,600,660,630,
,21/12/2015,45.7,Other,560,635,600,
,22/12/2015,84.7,Other,550,610,600,
,25/12/2015,9,Other,650,750,700,
,26/12/2015,38.2,Other,650,740,700,
,28/12/2015,131.1,Other,500,570,550,
,29/12/2015,167.5,Other,450,550,500,
,30/12/2015,135.2,Other,460,525,500,
,31/12/2015,74.5,Other,460,540,500,
Shikohabad,01/12/2015,1450,Other,NR,NR,725,
,04/12/2015,1220,Other,NR,NR,670,
,06/12/2015,1050,Other,NR,NR,660,
,07/12/2015,1520,Other,NR,NR,640,
,08/12/2015,1330,Other,NR,NR,630,
,10/12/2015,950,Other,NR,NR,620,
,11/12/2015,920,Other,NR,NR,610,
,13/12/2015,850,Other,NR,NR,600,
,14/12/2015,820,Other,NR,NR,610,
,15/12/2015,920,Other,NR,NR,600,
,17/12/2015,830,Other,NR,NR,580,
,18/12/2015,850,Other,NR,NR,590,
,26/12/2015,950, ,NR,NR,NR,
,27/12/2015,850,Other,NR,NR,490,
,28/12/2015,920,Other,NR,NR,500,
,29/12/2015,1150,Other,NR,NR,500,
,31/12/2015,1020,Other,NR,NR,510,
Sikandraraau,26/12/2015,300,Desi,500,600,550,
Sirsa,01/12/2015,24, ,NR,NR,NR,
,02/12/2015,25, ,NR,NR,NR,
,03/12/2015,22.5, ,NR,NR,NR,
,04/12/2015,25, ,NR,NR,NR,
,05/12/2015,22.5, ,NR,NR,NR,
,07/12/2015,27.5, ,NR,NR,NR,
,08/12/2015,25, ,NR,NR,NR,
,09/12/2015,24, ,NR,NR,NR,
,10/12/2015,25, ,NR,NR,NR,
,11/12/2015,26, ,NR,NR,NR,
,12/12/2015,25, ,NR,NR,NR,
,14/12/2015,27.5, ,NR,NR,NR,
,15/12/2015,27, ,NR,NR,NR,
,16/12/2015,28, ,NR,NR,NR,
,17/12/2015,28.5, ,NR,NR,NR,
,18/12/2015,29, ,NR,NR,NR,
,19/12/2015,25, ,NR,NR,NR,
,21/12/2015,27.5, ,NR,NR,NR,
,22/12/2015,28, ,NR,NR,NR,
,23/12/2015,28.5, ,NR,NR,NR,
,24/12/2015,29, ,NR,NR,NR,
,25/12/2015,30, ,NR,NR,NR,
,26/12/2015,27.5, ,NR,NR,NR,
,28/12/2015,32.5, ,NR,NR,NR,
,29/12/2015,27, ,NR,NR,NR,
,30/12/2015,28.5, ,NR,NR,NR,
,31/12/2015,29, ,NR,NR,NR,
Sirsaganj,26/12/2015,1250,Potato,NR,NR,470,
Sitapur,01/12/2015,270,Other,700,900,800,
,02/12/2015,265,Other,600,900,800,
,04/12/2015,189.5,Other,600,900,750,
,05/12/2015,190,Other,500,900,760,
,07/12/2015,200,Other,600,900,770,
,08/12/2015,2200,Other,600,850,760,
,09/12/2015,245,Other,600,850,770,
,10/12/2015,260,Other,650,850,700,
,11/12/2015,264,Other,600,850,710,
,12/12/2015,268,Other,500,850,700,
,14/12/2015,267,Other,500,800,700,
,15/12/2015,283,Other,500,790,690,
,16/12/2015,285,Other,500,800,680,
,17/12/2015,290,Other,500,800,680,
,18/12/2015,295, ,NR,NR,NR,
,19/12/2015,310,Other,490,750,650,
,21/12/2015,350,Other,400,550,500,
,22/12/2015,362,Other,400,600,510,
,23/12/2015,300,Other,350,600,500,
,24/12/2015,310,Other,350,550,490,
,25/12/2015,315,Other,300,550,490,
,26/12/2015,320,Other,300,550,450,
,28/12/2015,330,Other,300,560,460,
,29/12/2015,316,Other,400,600,500,
,31/12/2015,325,Other,400,600,500,
Siyana,02/12/2015,10,F.A.Q.,600,800,700,
,04/12/2015,12,F.A.Q.,600,800,690,
,05/12/2015,12.5,F.A.Q.,600,750,680,
,06/12/2015,12,F.A.Q.,500,800,615,
,08/12/2015,15,F.A.Q.,500,700,610,
,09/12/2015,13.5,F.A.Q.,500,700,600,
,10/12/2015,14,F.A.Q.,500,700,600,
,11/12/2015,15,F.A.Q.,500,700,605,
,15/12/2015,16,F.A.Q.,500,600,560,
,16/12/2015,14,F.A.Q.,500,600,535,
,17/12/2015,15,F.A.Q.,500,600,530,
,18/12/2015,15,F.A.Q.,450,600,515,
,19/12/2015,16,F.A.Q.,450,550,500,
,22/12/2015,15,F.A.Q.,NR,NR,500,
,23/12/2015,14,F.A.Q.,NR,NR,495,
,24/12/2015,15,F.A.Q.,NR,NR,490,
,25/12/2015,16,F.A.Q.,NR,NR,495,
,26/12/2015,16.5,F.A.Q.,NR,NR,490,
,27/12/2015,17,F.A.Q.,NR,NR,490,
,29/12/2015,16,F.A.Q.,NR,NR,480,
,31/12/2015,1.5,F.A.Q.,NR,NR,470,
Soharatgarh,31/12/2015,28,Potato,600,700,650,
Sultanpur,01/12/2015,120,Potato,700,765,735,
,02/12/2015,104,Potato,700,800,750,
,03/12/2015,96,Potato,725,800,765,
,04/12/2015,102.5,Potato,700,800,745,
,05/12/2015,97.5, ,NR,NR,NR,
,07/12/2015,102,Potato,750,800,775,
,09/12/2015,103,Potato,725,800,760,
,10/12/2015,114,Potato,725,800,750,
,11/12/2015,126,Potato,700,765,735,
,12/12/2015,132.5,Potato,700,750,725,
,14/12/2015,117.5, ,NR,NR,NR,
,15/12/2015,108.5,Potato,700,750,725,
,16/12/2015,115,Potato,700,750,730,
,17/12/2015,125,Potato,700,750,720,
,18/12/2015,132.5,Potato,620,700,685,
,19/12/2015,145,Potato,650,700,675,
,21/12/2015,137.5,Potato,600,675,650,
,22/12/2015,128,Potato,600,650,635,
,23/12/2015,132.5, ,NR,NR,NR,
,24/12/2015,136.5, ,NR,NR,NR,
,25/12/2015,142.5,Potato,600,650,635,
,26/12/2015,145,Potato,600,650,630,
,28/12/2015,137,Potato,600,660,640,
,29/12/2015,126.5,Potato,625,675,650,
,30/12/2015,132.5,Potato,600,650,635,
,31/12/2015,142.5,Potato,600,635,615,
Sultanpurchilkana,29/12/2015,1.2,Desi,NR,NR,430,
Tamkuhi Road,01/12/2015,65,Potato,NR,NR,900,
,02/12/2015,72,Potato,NR,NR,900,
,03/12/2015,65,Potato,NR,NR,850,
,05/12/2015,55,Potato,NR,NR,825,
,07/12/2015,62,Potato,NR,NR,800,
,10/12/2015,64,Potato,NR,NR,800,
,14/12/2015,55,Potato,NR,NR,780,
,15/12/2015,58,Potato,NR,NR,750,
,16/12/2015,65,Potato,NR,NR,750,
,17/12/2015,84,Potato,NR,NR,750,
,18/12/2015,65,Potato,NR,NR,750,
,21/12/2015,72,Potato,NR,NR,750,
,22/12/2015,62,Potato,NR,NR,750,
,24/12/2015,64,Potato,NR,NR,750,
,25/12/2015,72,Potato,NR,NR,750,
,26/12/2015,68,Potato,NR,NR,775,
,28/12/2015,54,Potato,NR,NR,775,
,29/12/2015,72,Potato,NR,NR,775,
,30/12/2015,64,Potato,NR,NR,780,
,31/12/2015,48,Potato,NR,NR,750,
Tikonia,30/12/2015,5,F.A.Q.,550,635,605,
Tilhar,01/12/2015,8,F.A.Q.,NR,NR,820,
,02/12/2015,15,F.A.Q.,800,820,810,
,03/12/2015,10,F.A.Q.,820,840,825,
,04/12/2015,15,F.A.Q.,760,800,780,
,05/12/2015,23,F.A.Q.,NR,NR,780,
,07/12/2015,20,F.A.Q.,NR,NR,740,
,08/12/2015,16,F.A.Q.,710,740,725,
,09/12/2015,14,F.A.Q.,690,725,715,
,10/12/2015,10,F.A.Q.,700,720,710,
,11/12/2015,13,F.A.Q.,680,700,690,
,13/12/2015,5,F.A.Q.,580,700,690,
,14/12/2015,12,F.A.Q.,680,720,700,
,15/12/2015,5,F.A.Q.,630,700,675,
,16/12/2015,6,F.A.Q.,650,700,675,
,17/12/2015,20,F.A.Q.,620,660,640,
,18/12/2015,21,F.A.Q.,620,660,630,
,19/12/2015,6,F.A.Q.,630,650,640,
,20/12/2015,4,F.A.Q.,620,650,640,
,21/12/2015,7,F.A.Q.,620,640,630,
,22/12/2015,10,F.A.Q.,600,640,620,
,23/12/2015,2.5, ,NR,NR,NR,
,24/12/2015,4, ,NR,NR,NR,
,26/12/2015,15, ,NR,NR,NR,
,27/12/2015,5,F.A.Q.,NR,NR,600,
,28/12/2015,10,F.A.Q.,NR,NR,615,
,29/12/2015,6,F.A.Q.,NR,NR,610,
,30/12/2015,7.5,F.A.Q.,NR,NR,620,
,31/12/2015,6.5,F.A.Q.,NR,NR,610,
Tundla,31/12/2015,450,Potato,NR,NR,500,
Ujhani,15/12/2015,40,Other,650,750,700,
,31/12/2015,500, ,NR,NR,NR,
Unnao,01/12/2015,7.6,Desi,630,750,700,
,03/12/2015,16.8,Desi,570,700,670,
,06/12/2015,25, ,NR,NR,NR,
,07/12/2015,27, ,NR,NR,NR,
,12/12/2015,13,Desi,600,700,660,
,14/12/2015,28.9,Desi,580,700,650,
,15/12/2015,28.5,Desi,570,670,615,
,18/12/2015,31,Desi,550,610,580,
,19/12/2015,38.4,Desi,525,600,575,
,20/12/2015,28.9,Desi,500,575,550,
,23/12/2015,46.8,Desi,500,590,530,
,24/12/2015,27,Desi,500,570,530,
,25/12/2015,35,Desi,500,580,530,
,29/12/2015,66.4,Desi,500,580,530,
,30/12/2015,46.7,Desi,500,570,525,
,31/12/2015,53.6,Desi,500,570,525,
Varanasi(Grain),02/12/2015,310,Other,900,1050,960,
,03/12/2015,340,Other,900,1000,950,
,04/12/2015,380,Other,900,1000,950,
,05/12/2015,400,Other,900,1000,950,
,07/12/2015,450,Other,900,1000,920,
,09/12/2015,410,Other,900,1000,920,
,10/12/2015,400,Other,900,1000,920,
,11/12/2015,430,Other,880,950,920,
,14/12/2015,440,Other,880,930,915,
,17/12/2015,420,Other,700,800,750,
,19/12/2015,500,Other,720,780,750,
,21/12/2015,600,Other,720,800,750,
,26/12/2015,650,Other,700,750,720,
,28/12/2015,680,Other,680,715,700,
,30/12/2015,720,Other,680,720,700,
,31/12/2015,700,Other,680,720,700,
Vilthararoad,15/12/2015,16,Desi,800,850,815,
