Market,Arrival Date,Arrivals (Tonnes),Variety,Minimum Price(Rs./Quintal),Maximum Price(Rs./Quintal),Modal Price(Rs./Quintal),
,05/08/2015,32,Other,690,730,710,
,06/08/2015,35,Other,690,730,715,
,07/08/2015,37.5,Other,680,730,710,
,08/08/2015,40,Other,690,730,710,
,10/08/2015,30,Other,690,730,710,
,11/08/2015,35,Other,700,740,715,
,12/08/2015,32,Other,700,740,710,
,13/08/2015,35,Other,700,740,715,
,14/08/2015,40,Other,690,740,710,
,17/08/2015,37.5,Other,710,750,730,
,18/08/2015,35,Other,710,750,725,
,19/08/2015,40,Other,700,750,720,
,20/08/2015,35,Other,700,750,715,
,21/08/2015,37.5,Other,700,750,720,
,22/08/2015,40,Other,700,730,715,
,24/08/2015,40,Other,700,740,720,
,25/08/2015,35,Other,700,740,715,
,26/08/2015,30,Other,710,760,725,
,27/08/2015,32.5,Other,700,730,715,
,28/08/2015,35,Other,700,740,725,
,29/08/2015,30,Other,700,750,730,
,31/08/2015,35,Other,710,750,735,
Mohammdi,21/08/2015,2,F.A.Q.,710,800,730,
Moth,01/08/2015,0.9,Other,550,650,600,
,02/08/2015,1,Other,550,650,600,
,04/08/2015,0.7,Other,550,675,610,
,05/08/2015,0.3,Other,550,675,610,
,08/08/2015,1,Other,550,670,610,
,09/08/2015,0.8,Other,550,675,610,
,10/08/2015,1.1,Other,550,675,610,
,12/08/2015,1.1,Other,600,675,620,
,14/08/2015,0.8,Other,600,675,620,
,16/08/2015,1,Other,600,675,620,
,17/08/2015,0.8,Other,600,700,660,
,18/08/2015,1.1,Other,600,675,620,
,19/08/2015,0.9,Other,600,675,620,
,21/08/2015,0.9,Other,600,700,620,
Muradabad,01/08/2015,120,F.A.Q.,NR,NR,840,
,02/08/2015,140,F.A.Q.,NR,NR,850,
,03/08/2015,126,F.A.Q.,NR,NR,850,
,05/08/2015,150,F.A.Q.,NR,NR,845,
,06/08/2015,120,F.A.Q.,NR,NR,850,
,07/08/2015,115,F.A.Q.,NR,NR,850,
,08/08/2015,110,F.A.Q.,NR,NR,860,
,09/08/2015,125,F.A.Q.,NR,NR,860,
,10/08/2015,120,F.A.Q.,NR,NR,860,
,11/08/2015,140,F.A.Q.,NR,NR,850,
,12/08/2015,150,F.A.Q.,NR,NR,830,
,13/08/2015,110,F.A.Q.,NR,NR,840,
,15/08/2015,130,F.A.Q.,NR,NR,825,
,16/08/2015,120,F.A.Q.,NR,NR,840,
,17/08/2015,110,F.A.Q.,NR,NR,850,
,18/08/2015,95,F.A.Q.,NR,NR,860,
,19/08/2015,14,F.A.Q.,NR,NR,840,
,20/08/2015,130,F.A.Q.,NR,NR,850,
,21/08/2015,140,F.A.Q.,NR,NR,840,
,22/08/2015,120,F.A.Q.,NR,NR,850,
,25/08/2015,120,F.A.Q.,NR,NR,850,
,30/08/2015,150,F.A.Q.,NR,NR,860,
Muzzafarnagar,01/08/2015,30,Desi,NR,NR,715,
,03/08/2015,40,Desi,NR,NR,680,
,04/08/2015,50,Desi,NR,NR,670,
,05/08/2015,40,Desi,NR,NR,650,
,06/08/2015,30,Desi,NR,NR,650,
,07/08/2015,30,Desi,NR,NR,670,
,10/08/2015,15,Desi,NR,NR,730,
,11/08/2015,8,Desi,NR,NR,735,
,12/08/2015,20,Desi,NR,NR,710,
,13/08/2015,40,Desi,NR,NR,700,
,14/08/2015,40,Desi,NR,NR,710,
,17/08/2015,30,Desi,NR,NR,700,
,18/08/2015,20,Desi,NR,NR,710,
,19/08/2015,25,Desi,NR,NR,720,
,20/08/2015,20,Desi,NR,NR,700,
,21/08/2015,35,Desi,NR,NR,680,
,22/08/2015,40,Desi,NR,NR,670,
,24/08/2015,30,Desi,NR,NR,685,
,25/08/2015,35,Desi,NR,NR,680,
,27/08/2015,25,Desi,NR,NR,690,
,28/08/2015,40,Desi,NR,NR,670,
,30/08/2015,35,Desi,NR,NR,650,
Naanpara,31/08/2015,448,Red,670,695,685,
Nagina,25/08/2015,140,Desi,NR,NR,760,
Najibabad,31/08/2015,800,Desi,NR,NR,735,
Naugarh,01/08/2015,24,Potato,750,850,800,
,03/08/2015,34,Potato,750,860,800,
,04/08/2015,22.5,Potato,750,880,805,
,05/08/2015,21,Potato,700,800,750,
,06/08/2015,25.5,Potato,740,810,770,
,07/08/2015,20,Potato,740,825,780,
,08/08/2015,24,Potato,730,825,770,
,10/08/2015,30,Potato,730,820,775,
,11/08/2015,24.5,Potato,740,825,785,
,12/08/2015,30,Potato,720,800,760,
,13/08/2015,32,Potato,730,800,765,
,14/08/2015,24,Potato,700,800,750,
,17/08/2015,30,Potato,700,785,740,
,19/08/2015,20,Potato,700,780,740,
,20/08/2015,21,Potato,700,775,735,
,21/08/2015,20,Potato,675,780,730,
,22/08/2015,24,Potato,680,775,735,
,24/08/2015,31,Potato,700,780,740,
,25/08/2015,24,Potato,675,780,730,
,26/08/2015,20, ,NR,NR,NR,
,27/08/2015,17.5, ,NR,NR,NR,
,28/08/2015,20, ,NR,NR,NR,
,29/08/2015,18, ,NR,NR,NR,
,31/08/2015,20.5,Potato,700,825,760,
Nawabganj,31/08/2015,23,Desi,650,750,710,
Orai,01/08/2015,17.5,Other,NR,NR,650,
,02/08/2015,18,Other,NR,NR,650,
,03/08/2015,21,Other,NR,NR,650,
,05/08/2015,20,Other,NR,NR,600,
,06/08/2015,21,Other,NR,NR,600,
,07/08/2015,20,Other,NR,NR,600,
,08/08/2015,22,Other,NR,NR,600,
,09/08/2015,25,Other,NR,NR,600,
,10/08/2015,27.5,Other,NR,NR,600,
,12/08/2015,25,Other,NR,NR,600,
,13/08/2015,22.5,Other,NR,NR,600,
,14/08/2015,22.5,Other,NR,NR,600,
,15/08/2015,20,Other,NR,NR,600,
,16/08/2015,22,Other,NR,NR,600,
,17/08/2015,20,Other,NR,NR,600,
,19/08/2015,27.5,Other,NR,NR,600,
,20/08/2015,26,Other,NR,NR,600,
,21/08/2015,18,Other,NR,NR,600,
,22/08/2015,17.5,Other,NR,NR,600,
,23/08/2015,15,Other,NR,NR,600,
,24/08/2015,14.5,Other,NR,NR,625,
Paliakala,28/08/2015,2,F.A.Q.,680,800,710,
Partaval,01/08/2015,40,Potato,750,850,800,
,03/08/2015,19.5,Potato,775,880,820,
,04/08/2015,30,Potato,775,875,815,
,05/08/2015,21,Potato,750,800,775,
,06/08/2015,19,Potato,700,850,775,
,07/08/2015,20,Potato,725,825,770,
,08/08/2015,40,Potato,730,825,770,
,10/08/2015,19,Potato,730,810,770,
,11/08/2015,20,Potato,725,820,760,
,12/08/2015,10,Potato,700,800,750,
,14/08/2015,19,Potato,725,785,755,
,17/08/2015,52.5,Potato,740,825,785,
,18/08/2015,17.5,Potato,700,800,750,
,20/08/2015,30,Potato,700,800,750,
,21/08/2015,20,Potato,675,780,725,
,22/08/2015,30,Potato,680,775,725,
,24/08/2015,20,Potato,650,750,700,
,25/08/2015,19,Potato,650,750,700,
,26/08/2015,30,Potato,675,800,740,
,27/08/2015,31,Potato,680,775,720,
,28/08/2015,30,Potato,675,775,730,
,29/08/2015,20,Potato,675,775,725,
,31/08/2015,30,Potato,700,825,760,
Payagpur,01/08/2015,34,Red,650,690,670,
,03/08/2015,41,Red,650,690,665,
,04/08/2015,32,Red,625,680,650,
,05/08/2015,29,Red,635,680,650,
,06/08/2015,35,Red,650,690,670,
,07/08/2015,31,Red,650,700,675,
,08/08/2015,28,Red,650,690,670,
,10/08/2015,40,Red,650,685,670,
,11/08/2015,35,Red,650,700,680,
,12/08/2015,29,Red,650,700,670,
,13/08/2015,33.5,Red,625,680,650,
,14/08/2015,31,Red,635,700,650,
,17/08/2015,46,Red,625,680,645,
,18/08/2015,34,Red,620,685,650,
,19/08/2015,41,Red,640,675,660,
,20/08/2015,34,Red,650,690,670,
,21/08/2015,29,Red,650,685,670,
,22/08/2015,31,Red,650,700,680,
,29/08/2015,33,Red,660,700,675,
Pilibhit,01/08/2015,260,F.A.Q.,845,875,865,
,02/08/2015,320,F.A.Q.,840,880,860,
,03/08/2015,300,F.A.Q.,845,880,865,
,04/08/2015,264,F.A.Q.,840,880,860,
,05/08/2015,280,F.A.Q.,830,870,850,
,06/08/2015,2.5,F.A.Q.,840,875,865,
,07/08/2015,290,F.A.Q.,840,880,860,
,08/08/2015,280,F.A.Q.,830,870,850,
,09/08/2015,260,F.A.Q.,825,860,845,
,10/08/2015,240,F.A.Q.,820,860,840,
,11/08/2015,260,F.A.Q.,825,860,845,
,12/08/2015,280,F.A.Q.,820,860,840,
,13/08/2015,240,F.A.Q.,830,870,850,
,15/08/2015,240,F.A.Q.,830,870,850,
,16/08/2015,200,F.A.Q.,820,850,845,
,17/08/2015,250,F.A.Q.,830,870,850,
,18/08/2015,240,F.A.Q.,835,865,855,
,19/08/2015,280,F.A.Q.,830,870,850,
,20/08/2015,260,F.A.Q.,825,860,845,
,21/08/2015,300,F.A.Q.,830,870,850,
,22/08/2015,284,F.A.Q.,820,860,840,
,23/08/2015,268,F.A.Q.,830,870,850,
,24/08/2015,280,F.A.Q.,825,860,845,
,25/08/2015,300,F.A.Q.,785,815,800,
,26/08/2015,280,F.A.Q.,740,775,760,
,27/08/2015,280,F.A.Q.,730,765,750,
,28/08/2015,300,F.A.Q.,720,760,740,
,29/08/2015,260,F.A.Q.,725,760,745,
,30/08/2015,300,F.A.Q.,730,770,750,
,31/08/2015,286,F.A.Q.,730,760,745,
Pratapgarh,01/08/2015,81,Potato,650,750,700,
,03/08/2015,80,Potato,650,750,700,
,04/08/2015,75,Potato,650,750,700,
,05/08/2015,85,Potato,640,720,680,
,06/08/2015,55,Potato,650,720,685,
,07/08/2015,56,Potato,630,730,680,
,08/08/2015,40,Potato,630,710,670,
,09/08/2015,70,Potato,650,700,675,
,10/08/2015,58,Potato,630,730,680,
,11/08/2015,55,Potato,620,720,670,
,12/08/2015,52,Potato,650,700,675,
,17/08/2015,52,Potato,650,700,675,
,18/08/2015,65,Potato,620,720,670,
,19/08/2015,70,Potato,620,700,660,
,20/08/2015,60,Potato,620,730,675,
,21/08/2015,30,Potato,620,700,660,
,22/08/2015,40,Potato,620,710,665,
,24/08/2015,60,Potato,640,720,680,
,25/08/2015,70,Potato,620,700,660,
,26/08/2015,65,Potato,610,720,665,
,29/08/2015,67.5,Potato,650,700,675,
,31/08/2015,60,Potato,630,700,665,
Pukhrayan,01/08/2015,11.5,Desi,NR,NR,740,
,02/08/2015,11.5,Desi,NR,NR,740,
,04/08/2015,11,Desi,NR,NR,750,
,06/08/2015,11,Desi,NR,NR,730,
,08/08/2015,12,Desi,NR,NR,730,
,09/08/2015,9,Desi,NR,NR,735,
,11/08/2015,8.5,Desi,NR,NR,740,
,12/08/2015,8,Desi,NR,NR,735,
,16/08/2015,7,Desi,NR,NR,750,
,18/08/2015,7,Desi,NR,NR,755,
,19/08/2015,9,Desi,NR,NR,760,
,20/08/2015,6,Desi,NR,NR,740,
,21/08/2015,7.5,Desi,NR,NR,735,
,22/08/2015,6.5,Desi,NR,NR,745,
,23/08/2015,6,Desi,NR,NR,740,
,25/08/2015,12,Desi,NR,NR,740,
,26/08/2015,13,Desi,750,NR,750,
,27/08/2015,14,Desi,NR,NR,750,
,28/08/2015,13,Desi,NR,NR,750,
,29/08/2015,14,Desi,NR,NR,745,
,30/08/2015,12,Desi,NR,NR,755,
Puranpur,31/08/2015,2400,Other,730,770,750,
Raath,01/08/2015,21,Local,675,725,700,
,04/08/2015,20,Local,675,725,700,
,06/08/2015,18,Local,675,725,700,
,14/08/2015,18.5,Local,675,725,700,
,16/08/2015,20,Local,675,750,700,
,17/08/2015,24.2,Local,675,725,700,
,18/08/2015,24,Desi,675,750,700,
,20/08/2015,21.5,Local,650,725,700,
,21/08/2015,22.5,Local,650,720,700,
,25/08/2015,20.5,Local,675,725,700,
,27/08/2015,24.5,Local,675,725,700,
,28/08/2015,20,Local,675,725,700,
,31/08/2015,22.5,Local,650,725,700,
Raibareilly,01/08/2015,20,Other,700,740,720,
,02/08/2015,20,Other,700,760,725,
,03/08/2015,26,Other,700,750,730,
,05/08/2015,18,Other,720,780,750,
,06/08/2015,20,Other,740,775,750,
,07/08/2015,16,Other,740,775,750,
,08/08/2015,16,Other,750,775,760,
,09/08/2015,21,Other,740,775,750,
,10/08/2015,18,Other,750,765,760,
,12/08/2015,21,Other,750,770,760,
,13/08/2015,18,Other,710,750,730,
,14/08/2015,2.5,Other,710,750,730,
,16/08/2015,17.5,Other,740,760,750,
,17/08/2015,15.5,Other,730,760,750,
,19/08/2015,15,Other,690,725,700,
,20/08/2015,21,Other,680,715,700,
,21/08/2015,17.5,Other,690,710,700,
,22/08/2015,27.5,Other,660,700,675,
,24/08/2015,21,Other,660,700,675,
,26/08/2015,20.5,Other,660,700,680,
,27/08/2015,18,Other,660,700,675,
,28/08/2015,26,Other,660,700,670,
,30/08/2015,15,Other,660,700,670,
,31/08/2015,21,Other,680,720,700,
Rampur,01/08/2015,20,Desi,800,840,815,
,02/08/2015,24,Desi,800,825,820,
,03/08/2015,25,Desi,800,825,820,
,04/08/2015,18,Desi,800,825,820,
,05/08/2015,20,Desi,800,825,810,
,06/08/2015,25,Desi,800,825,815,
,07/08/2015,16,Desi,780,820,810,
,08/08/2015,20,Desi,760,785,775,
,09/08/2015,25,Desi,760,780,770,
,10/08/2015,30,Desi,750,775,760,
,11/08/2015,35,Desi,735,760,750,
,12/08/2015,28,Desi,700,715,710,
,13/08/2015,25,Desi,740,765,750,
,14/08/2015,30,Desi,750,775,760,
,16/08/2015,20,Desi,710,770,760,
,17/08/2015,18,Desi,700,770,760,
,18/08/2015,25,Desi,760,775,765,
,19/08/2015,20,Desi,775,800,785,
,20/08/2015,23,Desi,750,800,790,
,21/08/2015,25,Desi,760,800,775,
,22/08/2015,30,Desi,760,780,770,
,23/08/2015,27.5,Desi,750,775,760,
,24/08/2015,25,Desi,760,800,765,
,25/08/2015,30,Desi,700,780,755,
,28/08/2015,25,Desi,NR,NR,750,
,29/08/2015,27,Desi,750,775,760,
,30/08/2015,27.5,Desi,760,775,765,
,31/08/2015,30,Desi,760,785,770,
Rasda,28/08/2015,120,Desi,750,800,775,
Risia,27/08/2015,50,Red,665,695,680,
Robertsganj,25/08/2015,30,Desi,NR,NR,730,
Ruperdeeha,26/08/2015,389,Red,665,695,680,
Rura,01/08/2015,14,Desi,NR,NR,725,
,03/08/2015,16,Desi,NR,NR,720,
,04/08/2015,15,Desi,NR,NR,730,
,05/08/2015,16.5,Desi,NR,NR,725,
,06/08/2015,16,Desi,NR,NR,730,
,07/08/2015,14.5,Desi,NR,NR,730,
,08/08/2015,15,Desi,NR,NR,725,
,10/08/2015,16.5,Desi,NR,NR,720,
,11/08/2015,14,Desi,NR,NR,730,
,12/08/2015,15.5,Desi,NR,NR,725,
,13/08/2015,16,Desi,NR,NR,720,
,14/08/2015,13.5,Desi,NR,NR,725,
,17/08/2015,17,Desi,NR,NR,730,
,18/08/2015,15,Desi,NR,NR,725,
,19/08/2015,16.5,Desi,NR,NR,725,
,20/08/2015,17.5,Desi,NR,NR,720,
,21/08/2015,15.5,Desi,NR,NR,720,
,22/08/2015,16.5,Desi,NR,NR,715,
,25/08/2015,14,Desi,NR,NR,725,
,26/08/2015,16,Desi,NR,NR,720,
,27/08/2015,15,Desi,NR,NR,720,
Saharanpur,01/08/2015,200,Desi,NR,NR,680,
,03/08/2015,185,Desi,NR,NR,685,
,04/08/2015,198,Desi,NR,NR,685,
,05/08/2015,121,Desi,NR,NR,685,
,06/08/2015,185,Desi,NR,NR,675,
,07/08/2015,145,Desi,NR,NR,660,
,10/08/2015,96,Desi,NR,NR,665,
,11/08/2015,104,Desi,NR,NR,665,
,12/08/2015,90,Desi,NR,NR,670,
,13/08/2015,140,Desi,NR,NR,685,
,17/08/2015,176,Desi,NR,NR,680,
,18/08/2015,162,Desi,NR,NR,650,
,19/08/2015,150,Desi,NR,NR,630,
,20/08/2015,172,Desi,NR,NR,620,
,21/08/2015,165,Desi,NR,NR,700,
,22/08/2015,170,Desi,NR,NR,700,
,24/08/2015,152,Desi,NR,NR,690,
,25/08/2015,185,Desi,NR,NR,650,
,26/08/2015,198,Desi,NR,NR,650,
,27/08/2015,156,Desi,NR,NR,660,
,28/08/2015,175,Desi,NR,NR,665,
Sambhal,02/08/2015,260,F.A.Q.,760,780,775,
,03/08/2015,150,F.A.Q.,755,800,765,
,04/08/2015,195,F.A.Q.,750,800,765,
,05/08/2015,150,F.A.Q.,750,800,760,
,06/08/2015,120,F.A.Q.,760,800,775,
,07/08/2015,210,F.A.Q.,750,800,775,
,08/08/2015,250,F.A.Q.,700,760,740,
,09/08/2015,220,F.A.Q.,700,765,750,
,10/08/2015,190,F.A.Q.,680,780,750,
,11/08/2015,200,F.A.Q.,680,780,760,
,14/08/2015,160,F.A.Q.,695,800,785,
,17/08/2015,300,F.A.Q.,NR,NR,760,
,19/08/2015,175,F.A.Q.,NR,NR,785,
,20/08/2015,230,F.A.Q.,NR,NR,800,
,21/08/2015,195,F.A.Q.,NR,NR,785,
,22/08/2015,150,F.A.Q.,NR,NR,800,
,23/08/2015,130,F.A.Q.,NR,NR,790,
,24/08/2015,200,F.A.Q.,NR,NR,780,
,25/08/2015,140,F.A.Q.,NR,NR,800,
,26/08/2015,100,F.A.Q.,NR,NR,800,
,27/08/2015,150,F.A.Q.,NR,NR,800,
,28/08/2015,200,F.A.Q.,NR,NR,800,
,29/08/2015,170,F.A.Q.,NR,NR,800,
,30/08/2015,200,F.A.Q.,NR,NR,780,
,31/08/2015,150,F.A.Q.,NR,NR,775,
Sardhana,01/08/2015,21.5,Desi,NR,NR,620,
,02/08/2015,28,Desi,NR,NR,625,
,03/08/2015,22,Desi,NR,NR,620,
,04/08/2015,20,Desi,NR,NR,630,
,05/08/2015,28,Desi,NR,NR,635,
,06/08/2015,25,Desi,NR,NR,625,
,07/08/2015,15,Desi,NR,NR,610,
,08/08/2015,5,Desi,NR,NR,605,
,10/08/2015,2,Desi,NR,NR,635,
,11/08/2015,2.2,Desi,NR,NR,640,
,12/08/2015,28,Desi,NR,NR,620,
,13/08/2015,29,Desi,NR,NR,610,
,14/08/2015,45,Desi,NR,NR,605,
,15/08/2015,48,Desi,NR,NR,600,
,16/08/2015,5,Desi,NR,NR,590,
,18/08/2015,51,Desi,NR,NR,600,
,19/08/2015,39.5,Desi,NR,NR,590,
,20/08/2015,15,Desi,NR,NR,595,
,21/08/2015,15,Desi,NR,NR,605,
,22/08/2015,25,Desi,NR,NR,580,
,23/08/2015,38.1,Desi,NR,NR,575,
,24/08/2015,24,Desi,NR,NR,585,
,25/08/2015,47,Desi,NR,NR,590,
,26/08/2015,27.5,Desi,NR,NR,595,
,27/08/2015,28,Desi,NR,NR,605,
,28/08/2015,42.5,Desi,NR,NR,610,
,29/08/2015,1,Desi,NR,NR,610,
,30/08/2015,1,Desi,NR,NR,610,
,31/08/2015,44,Desi,NR,NR,605,
Sehjanwa,01/08/2015,23,Potato,780,880,840,
,03/08/2015,80,Potato,750,825,780,
,04/08/2015,25,Potato,720,820,780,
,06/08/2015,25,Potato,700,790,760,
,07/08/2015,20,Potato,650,720,680,
,08/08/2015,18,Potato,620,700,660,
,11/08/2015,22,Potato,600,680,660,
,12/08/2015,25,Potato,620,700,660,
,14/08/2015,23,Potato,680,780,720,
,17/08/2015,24,Potato,625,700,670,
,18/08/2015,25,Potato,670,720,680,
,19/08/2015,23,Potato,670,730,700,
,20/08/2015,20,Potato,650,700,685,
,21/08/2015,22,Potato,650,700,675,
,22/08/2015,24,Potato,650,700,680,
,24/08/2015,25,Potato,640,700,670,
,25/08/2015,20,Potato,660,710,680,
,31/08/2015,18,Potato,650,700,670,
Shahabad(New Mandi),01/08/2015,2.9,Potato,750,850,800,
,03/08/2015,3.2,Potato,850,950,900,
,04/08/2015,3.8,Potato,750,850,800,
,05/08/2015,3.5,Potato,750,850,800,
,06/08/2015,2.8,Potato,850,950,900,
,07/08/2015,3,Potato,850,950,900,
,08/08/2015,2.9,Potato,850,950,900,
,11/08/2015,4,Potato,900,1000,950,
,12/08/2015,3.8,Potato,950,1050,1000,
,13/08/2015,3,Potato,950,1050,1000,
,14/08/2015,3.8,Potato,1150,1250,1200,
,16/08/2015,3.2,Potato,1000,1100,1050,
,17/08/2015,1.3,Potato,1000,1100,1050,
,18/08/2015,1.3,Potato,2250,2350,2300,
,20/08/2015,2.2,Potato,950,1050,1000,
,21/08/2015,2.8,Potato,1050,1150,1100,
,24/08/2015,3,Potato,800,900,850,
,25/08/2015,3,Potato,1050,1150,1100,
,26/08/2015,3.2,Potato,750,850,800,
,27/08/2015,3,Potato,750,850,800,
,28/08/2015,3.2,Potato,750,850,800,
,31/08/2015,3.4,Potato,750,850,800,
Shahganj,01/08/2015,8,Potato,700,750,740,
,03/08/2015,5,Potato,720,790,760,
,04/08/2015,6,Potato,720,790,750,
,05/08/2015,8,Potato,720,790,760,
,06/08/2015,9,Potato,720,800,750,
,07/08/2015,8,Potato,700,760,730,
,08/08/2015,6,Potato,710,770,740,
,10/08/2015,8,Potato,680,750,710,
,11/08/2015,5,Potato,700,780,730,
,12/08/2015,7,Potato,680,750,710,
,13/08/2015,6,Potato,660,740,700,
,17/08/2015,5,Potato,650,750,700,
,18/08/2015,4,Potato,680,750,710,
,19/08/2015,3,Potato,680,750,700,
,20/08/2015,4,Potato,640,710,680,
,21/08/2015,3,Potato,640,700,670,
,22/08/2015,4,Potato,650,700,680,
,25/08/2015,8,Potato,650,700,680,
,26/08/2015,3,Potato,640,700,670,
,27/08/2015,6,Potato,650,720,690,
,28/08/2015,5,Potato,670,730,700,
,29/08/2015,7,Potato,670,740,710,
,31/08/2015,6,Potato,670,740,700,
Shahjahanpur,01/08/2015,115.5,Other,720,780,760,
,03/08/2015,97,Other,670,730,700,
,04/08/2015,54,Other,670,725,700,
,05/08/2015,100,Other,650,720,690,
,06/08/2015,72.3,Other,650,700,680,
,07/08/2015,89.5,Other,700,800,780,
,10/08/2015,147.3,Other,750,825,790,
,11/08/2015,37.5,Other,740,825,790,
,12/08/2015,73.7,Other,720,790,760,
,13/08/2015,40,Other,700,800,750,
,15/08/2015,46,Other,700,800,740,
,17/08/2015,102.5,Other,700,760,730,
,19/08/2015,564,Other,680,740,710,
,20/08/2015,98.3,Other,680,750,710,
,21/08/2015,26.5,Other,600,750,700,
,22/08/2015,130.7,Other,600,700,650,
,25/08/2015,51.2,Other,600,650,625,
,27/08/2015,105,Other,600,680,645,
,31/08/2015,171.9,Other,620,690,650,
Shamli,03/08/2015,1,Other,NR,NR,720,
Shikohabad,02/08/2015,930,Other,NR,NR,600,
,03/08/2015,850,Other,NR,NR,620,
,04/08/2015,1250,Other,NR,NR,580,
,06/08/2015,1050,Other,NR,NR,560,
,07/08/2015,1020,Other,NR,NR,550,
,08/08/2015,950,Other,NR,NR,550,
,09/08/2015,1040,Other,NR,NR,540,
,10/08/2015,1020,Other,NR,NR,520,
,12/08/2015,1220,Other,NR,NR,540,
,13/08/2015,1250,Other,NR,NR,530,
,14/08/2015,1320,Other,NR,NR,500,
,18/08/2015,122,Other,NR,NR,500,
,20/08/2015,1350,Other,NR,NR,480,
,21/08/2015,1320,Other,NR,NR,480,
,22/08/2015,1450,Other,NR,NR,470,
,23/08/2015,1150,Other,NR,NR,460,
,24/08/2015,1020,Other,NR,NR,460,
,30/08/2015,850,Other,NR,NR,500,
,31/08/2015,950,Other,NR,NR,500,
Sikandraraau,28/08/2015,1000,Desi,450,550,500,
Sirsa,01/08/2015,15, ,NR,NR,NR,
,03/08/2015,17, ,NR,NR,NR,
,04/08/2015,13.5, ,NR,NR,NR,
,05/08/2015,16, ,NR,NR,NR,
,06/08/2015,16.5, ,NR,NR,NR,
,07/08/2015,18, ,NR,NR,NR,
,10/08/2015,18.5, ,NR,NR,NR,
,11/08/2015,16.5, ,NR,NR,NR,
,12/08/2015,15, ,NR,NR,NR,
,14/08/2015,18, ,NR,NR,NR,
,17/08/2015,18, ,NR,NR,NR,
,18/08/2015,17, ,NR,NR,NR,
,19/08/2015,17, ,NR,NR,NR,
,20/08/2015,16, ,NR,NR,NR,
,21/08/2015,17.5, ,NR,NR,NR,
,22/08/2015,14.5, ,NR,NR,NR,
,25/08/2015,16.5, ,NR,NR,NR,
,26/08/2015,17, ,NR,NR,NR,
,27/08/2015,15, ,NR,NR,NR,
,28/08/2015,17.5, ,NR,NR,NR,
,29/08/2015,18, ,NR,NR,NR,
,31/08/2015,18.5, ,NR,NR,NR,
Sitapur,01/08/2015,191,Other,600,725,695,
,03/08/2015,195,Other,600,710,680,
,04/08/2015,200,Other,600,720,685,
,05/08/2015,205,Other,600,720,685,
,06/08/2015,210,Other,600,710,680,
,07/08/2015,205,Other,610,720,683,
,08/08/2015,204,Other,600,720,680,
,10/08/2015,200,Other,600,720,680,
,11/08/2015,196,Other,610,720,690,
,13/08/2015,200,Other,600,720,680,
,14/08/2015,228,Other,620,800,700,
,17/08/2015,230,Other,620,800,700,
,18/08/2015,216,Other,620,810,710,
,19/08/2015,218,Other,620,810,710,
,20/08/2015,206,Other,620,800,705,
,21/08/2015,205,Other,620,800,710,
,22/08/2015,200,Other,620,800,700,
,25/08/2015,200,Other,600,800,710,
,26/08/2015,196,Other,600,800,700,
,28/08/2015,200,Other,600,800,705,
,31/08/2015,199,Other,610,800,700,
Siyana,02/08/2015,5,F.A.Q.,NR,NR,650,
,04/08/2015,4,F.A.Q.,NR,NR,640,
,05/08/2015,4.5,F.A.Q.,NR,NR,650,
,06/08/2015,3.5,F.A.Q.,NR,NR,595,
,07/08/2015,4,F.A.Q.,NR,NR,590,
,08/08/2015,5,F.A.Q.,NR,NR,580,
,09/08/2015,5.5,F.A.Q.,NR,NR,585,
,11/08/2015,5,F.A.Q.,NR,NR,560,
,12/08/2015,4,F.A.Q.,NR,NR,555,
,13/08/2015,5,F.A.Q.,NR,NR,560,
,14/08/2015,6,Other,NR,NR,550,
,15/08/2015,6,F.A.Q.,NR,NR,550,
,16/08/2015,6.5,F.A.Q.,NR,NR,545,
,18/08/2015,6.5,F.A.Q.,NR,NR,545,
,19/08/2015,5,F.A.Q.,NR,NR,540,
,20/08/2015,5,F.A.Q.,NR,NR,545,
,21/08/2015,6,F.A.Q.,NR,NR,550,
,22/08/2015,6.5,F.A.Q.,NR,NR,560,
,25/08/2015,6.5,F.A.Q.,NR,NR,550,
,26/08/2015,6,F.A.Q.,NR,NR,570,
,27/08/2015,6.5,F.A.Q.,NR,NR,575,
,28/08/2015,7,F.A.Q.,NR,NR,560,
,29/08/2015,6.5,F.A.Q.,NR,NR,565,
,30/08/2015,6,F.A.Q.,NR,NR,570,
Soharatgarh,18/08/2015,29,Potato,700,780,740,
,26/08/2015,25,Potato,700,800,750,
,30/08/2015,25,Potato,700,800,750,
Sultanpur,01/08/2015,120,Potato,600,650,625,
,03/08/2015,85,Potato,600,650,635,
,04/08/2015,90,Potato,600,675,650,
,05/08/2015,100,Potato,625,675,660,
,06/08/2015,90,Potato,650,700,675,
,07/08/2015,105,Potato,600,700,665,
,08/08/2015,95,Potato,650,700,675,
,10/08/2015,90,Potato,635,700,685,
,11/08/2015,105,Potato,650,700,675,
,12/08/2015,125,Potato,635,700,665,
,13/08/2015,130,Potato,625,675,650,
,14/08/2015,135,Potato,575,650,625,
,15/08/2015,120,Potato,550,625,600,
,17/08/2015,130,Potato,550,650,610,
,18/08/2015,110,Potato,600,650,625,
,19/08/2015,90,Potato,585,650,630,
,20/08/2015,80,Potato,600,675,650,
,21/08/2015,75,Potato,625,700,670,
,22/08/2015,100,Potato,600,700,650,
,24/08/2015,80,Potato,650,700,675,
,25/08/2015,100,Potato,635,700,665,
